,STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,WQI,WQI clf
780,2756.0,"BANGANGA (IN FRONT OF PONY SHED NEAR REASI BRIDGE)KATRA,J&K",JAMMU & KASHMIR,17.0,7.0,7.9,375.0,7.2,1.0,120.0,554.17,118.88675942898553,0
781,2752.0,"BASANTER AT SAMBA (BELOW NH-1A BRIDGE), BASANTAR US (R.H.S),J&K",JAMMU & KASHMIR,20.7,8.6,8.1,284.0,2.1,0.0,120.0,554.17,69.38681479130435,1
782,2753.0,"BASANTER AT SAMBA (AT CHAK MANGA GUJJAR BASANTAR) D/S(R.H.S.), J&K",JAMMU & KASHMIR,20.7,7.1,7.3,303.0,4.2,1.0,120.0,554.17,81.41783247246377,0
783,2748.0,"CHENAB AT L.H.S.(BELOW BRIDGE CHENAB),J&K",JAMMU & KASHMIR,13.8,8.8,7.5,197.0,0.5,0.0,120.0,554.17,43.82630087826087,2
784,2749.0,"CHENAB AT BLIND CURVE SHAMSHAN GHAT (1.5 KM U/S FROM SPOT),J&K",JAMMU & KASHMIR,13.8,8.6,7.4,192.0,0.6,1.0,120.0,554.17,44.04590812463769,2
785,2750.0,"CHENAB AT CHADRA GAON VIEW POINT(4 KM U/S FROM SPOT),J&K",JAMMU & KASHMIR,11.8,8.6,7.3,192.0,0.0,0.0,120.0,554.17,36.88937479130435,2
786,2751.0,"CHENAB AT JAL PATAN MANDIR AFTER MEETING WITH MAIN DRAIN OF AKHNOOR CITY(1.5 KMD/S FROM SPOT,J&K",JAMMU & KASHMIR,13.3,7.7,7.5,202.0,3.7,0.05,120.0,554.17,77.45122406666667,0
787,2754.0,"DEVAK UDHAMPUR(NEAR SHIV MANDIRD/S)L.H.S.,J&K",JAMMU & KASHMIR,22.3,4.9,7.2,487.0,28.8,1.0,120.0,554.17,308.06542551594197,0
788,2757.0,"DEVAK AT UTTERBEHNI,J&K",JAMMU & KASHMIR,18.8,6.0,7.4,341.0,4.5,1.0,120.0,554.17,91.10974899420292,0
789,2742.0,"TAWI AT SHETALI LIFTING POINT NAGROTA(5KM U/S TAWI BRIDGE),J&K",JAMMU & KASHMIR,19.8,8.2,7.9,224.0,1.3,0.03,120.0,554.17,60.747642617391314,1
790,2743.0,"TAWI AT BAGH-E-BAHU LIFTING POINT(1 KM U/S TAWI BRIDGE),J&K",JAMMU & KASHMIR,19.8,8.5,7.8,221.0,1.9,0.05,120.0,554.17,62.88110841449276,1
791,2744.0,"TAWI AT BELOW TAWI BRIDGE,J&K",JAMMU & KASHMIR,20.5,7.3,8.2,235.0,5.3,1.0,120.0,554.17,105.80189855942028,0
792,2746.0,"TAWI AT BELICHARANA(4KM D/S TAWI BRIDGE),J&K",JAMMU & KASHMIR,14.0,8.4,8.0,266.0,2.2,0.05,120.0,554.17,69.4996953710145,1
793,2747.0,"TAWI AT SURAJPUR CHATHA(10 KM D/S TAWI BRIDGE)BELOW BRIDGE NEAR CHATHA MSW DUMPING SITE,J&K",JAMMU & KASHMIR,14.0,8.4,7.9,280.0,2.1,0.04,120.0,554.17,66.88048203768118,1
794,2758.0,"UJH AT DAM SITE(L.H.S.), KATHUA,J&K",JAMMU & KASHMIR,20.3,9.2,7.9,246.0,0.0,0.02,120.0,554.17,44.43291971884059,2
795,1311.0,"PANCHAGANGA AT ICHALKARANJI, MAHARASHTRA",MAHARASHTRA,23.8,6.8,7.4,388.0,2.9,1.5,120.0,70.0,73.05634260869566,1
796,2163.0,PANCHAGANGA RIVER AT SHIROL NEAR SHIROL INTAKE WELL.,MAHARASHTRA,24.6,6.4,7.3,467.0,3.0,1.3,120.0,70.0,74.12540376811593,1
797,1904.0,PANCHAGANGA U/S OF KOLHAPUR TOWN,MAHARASHTRA,24.0,7.0,7.3,360.0,2.9,1.1,120.0,90.0,70.31267536231884,1
798,1905.0,PANCHAGANGA D/S OF KOLHAPUR TOWN,MAHARASHTRA,24.4,6.7,7.5,390.0,2.9,1.3,120.0,140.0,75.26740289855073,0
799,1189.0,"BHIMA AT PUNE U/S VITHALWADI, MAHARASHTRA",MAHARASHTRA,26.3,3.7,7.9,453.0,7.5,2.2,202.0,1468.0,139.57983159420291,0
800,2655.0,"BHIMA RIVER AT KOREGAON NEAR KOREGAON BRIDGE, SHIRUR, PUNE",MAHARASHTRA,24.4,5.8,8.1,523.0,5.7,2.1,164.0,1529.0,116.19349217391306,0
801,2656.0,"BHIMA RIVER-BACKWATER OF UJANI DAM NEAR RAW WATER PUMP HOUSE, KUMBARGAON, INDAPUR, PUNE",MAHARASHTRA,28.5,5.9,7.9,524.0,11.1,3.0,52.0,609.0,157.4622252173913,0
802,1190.0,"BHIMA AT PUNE, D/S OF BUNDGARDEN,MAHARASHTRA",MAHARASHTRA,27.1,3.3,7.7,424.0,13.7,3.1,386.0,1800.0,197.14603942028984,0
803,1191.0,BHIMA AT PARGAON (AFTER CONFL.WITH MULE MARTHA) MAHARASHTRA.,MAHARASHTRA,27.3,5.3,8.0,720.0,7.2,2.9,209.0,1700.0,131.30385362318842,0
804,1192.0,"BHIMA AFTER CONF. WITH DAUNT, MAHARASHTRA",MAHARASHTRA,27.5,5.4,8.0,755.0,7.2,3.2,187.0,1675.0,130.3715666666667,0
805,1188.0,"BHIMA AT NARSINGHPUR,(D/S AF.CONFL.WITH R.NIRA),MAHARASHTRA",MAHARASHTRA,29.5,6.4,8.2,991.0,5.3,2.0,251.0,1425.0,113.49401710144926,0
806,28.0,"BHIMA AT TAKLI, MAHARASHTRA",MAHARASHTRA,29.1,6.2,8.2,1010.0,5.1,2.3,164.0,1529.0,110.82295101449274,0
807,1183.0,"BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,KARNATAKA",KARNATAKA,27.3,6.8,8.4,949.0,3.8,0.3,1483.0,1600.0,128.83426260869567,0
808,1167.0,"BHIMA AT D/S OF BDG. NEAR YADGIR,KARNATAKA",KARNATAKA,29.6,7.6,8.1,834.0,2.1,0.2,1183.0,1600.0,98.06293362318841,0
809,1888.0,BHIMA RIVER AT CONFLUENCE OF JEWARGI TOWN SEWAGE DISPOSAL POINT,KARNATAKA,29.2,6.4,8.4,874.0,3.0,0.3,1033.0,1483.0,113.68977043478262,0
810,1185.0,"GHATPRABHA AT D/S OF MUDHOL RD. CROSS BDG., KARNATAKA",KARNATAKA,28.8,6.2,8.2,862.0,1.3,7.74,443.0,958.0,83.78784434782605,0
811,1163.0,"GHATPRABHA AT W.A. POINT TO GOKAK TOWN,KARNATAKA",KARNATAKA,26.6,7.2,8.0,319.0,1.6,5.05,458.0,995.0,78.08664811594203,0
812,1187.0,"MALPRABHA AT D/S OF KHANAPUR VILLAGE,KARNATAKA",KARNATAKA,26.2,7.1,7.8,236.0,1.4,2.2,684.0,1536.0,78.10909507246376,0
813,1164.0,"MALPRABHA AT WATER ABSTR. PT. TO HUBLI,DHARWAR,KARNATAKA",KARNATAKA,26.8,7.2,8.1,298.0,1.7,3.37,504.0,1103.0,81.55990811594202,0
814,1186.0,"MALPRABHA AT D/S OF AIHOLE TOWN, KARNATAKA",KARNATAKA,28.7,5.7,8.1,671.0,1.7,5.64,569.0,1185.0,90.56099913043478,0
815,2764.0,"MALPRABHA AT BADAMI BRIDGE, KARNATAKA",KARNATAKA,28.1,6.0,7.9,716.0,2.0,3.28,569.0,1203.0,88.05717159420291,0
816,38.0,"TUNGHABHADRA AT HONNALI BRIDGE, KARNATAKA",KARNATAKA,26.0,6.6,7.7,295.0,2.4,0.12,78.0,177.0,73.72451652173913,1
817,1029.0,"TUNGHABHADRA AT HARALAHALLI BRIDGE, KARNATAKA",KARNATAKA,26.2,7.3,8.5,393.0,2.6,0.51,104.0,211.0,86.66158782608697,0
818,29.0,"TUNGHABHADRA AT ULLANUR, KARNATAKA",KARNATAKA,29.5,7.3,8.1,298.0,2.0,0.71,654.0,1079.0,86.75331449275362,0
819,2768.0,"TUNGABHADRA AT D/S OF HPF, KARNATAKA",KARNATAKA,27.3,6.3,7.9,745.0,5.1,0.44,219.0,473.0,105.85538405797104,0
820,2769.0,"TUNGABHADRA AT JACKWELL POINT, KARNATAKA",KARNATAKA,27.0,6.6,8.2,497.0,3.6,0.24,115.0,256.0,93.91955652173912,0
821,2770.0,"TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE, KARNATAKA",KARNATAKA,26.6,6.5,8.4,394.0,3.4,0.51,112.0,261.0,96.04390347826087,0
822,2776.0,"TUNGABHADRA AT D/S OF GANGAWATHI, KARNATAKA",KARNATAKA,26.3,7.2,8.5,263.0,2.1,0.65,718.0,1309.0,96.51434144927536,0
823,2766.0,"TUNGABHADRA AT NEW BRIDGE, KARNATAKA",KARNATAKA,26.3,7.2,8.5,342.0,2.1,0.13,94.0,194.0,82.43916811594202,0
824,2767.0,"TUNGABHADRA AT U/S OF HPF, KARNATAKA",KARNATAKA,24.5,7.1,8.5,336.0,2.4,0.08,51.0,136.0,84.60600840579711,0
825,1174.0,"TUNGHABHADRA AT KURNOOL U/S, BAVAPURAM, A.P.",ANDHRA PRADESH,25.0,6.1,7.6,350.0,2.2,2.45,134.0,936.0,74.29497797101449,1
826,1785.0,"TUNGHABHADRA AT MANTHRALAYAM , KURNOOL DIST., A.P",ANDHRA PRADESH,24.8,6.1,8.0,498.0,2.3,3.19,106.0,946.0,81.62104463768115,0
827,1168.0,"TUNGHA AT D/S OF SHIMOGA TOWN, KARNATAKA",KARNATAKA,25.8,6.3,7.8,200.0,3.1,0.46,214.0,599.0,86.21489072463768,0
828,1896.0,CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,KARNATAKA,26.9,6.6,8.0,250.0,3.3,0.5,147.0,310.0,88.4851231884058,0
829,1091.0,BHADRA AT MALLESWARAM D/S OF KIOCL KARNATAKA,KARNATAKA,21.9,6.7,7.7,245.0,1.0,0.16,1122.0,2200.0,84.36146289855073,0
830,1387.0,"BHADRA AT D/S OF BHADRAVATHI, KARNATAKA",KARNATAKA,26.3,6.1,7.9,265.0,4.1,0.9,641.0,1195.0,107.39529130434784,0
831,1169.0,"BHADRA AT D/S OF KIOCL ROAD BRIDGE, NEAR HOLEHUNNUR,KARNATAKA",KARNATAKA,26.8,6.5,8.0,249.0,3.6,0.64,155.0,318.0,91.8154568115942,0
832,2765.0,"BHADRA AT U/S OF MPM, KARNATAKA",KARNATAKA,25.8,6.5,8.0,179.0,1.9,0.29,51.0,123.0,74.37209014492754,1
833,2771.0,"BHADRA AT U/S OF KIOCL, KARNATAKA",KARNATAKA,22.1,6.8,7.6,218.0,1.0,0.11,1031.0,1583.0,79.98612927536233,0
834,1172.0,"MUSI U/S AT HYDERABAD, A.P.",ANDHRA PRADESH,26.0,6.4,8.2,408.0,7.0,1.82,225.0,700.0,127.66037710144924,0
835,1173.0,"MUSI D/S AT HYDERABAD, A.P.",ANDHRA PRADESH,30.0,0.0,8.1,1540.0,62.5,13.19,1600.0,1600.0,680.0776023188405,0
836,3082.0,"RIVER MUSI RESERVOIR AT KASANIGUDA,Â Â NALGONDA, A.P.",ANDHRA PRADESH,27.8,4.5,8.2,1800.0,2.3,5.75,31.0,186.0,91.5320692753623,0
837,1178.0,"PALLERU BEFORE CONFL. WITH KRISHNA, JAGGAYYAPET, A.P.",ANDHRA PRADESH,19.7,6.1,8.1,997.0,0.5,0.57,2.0,1333.0,65.03351130434783,1
838,1177.0,"MUNERU BEFORE CONFL. WITH KRISHNA, NANDIGAMA, A.P.",ANDHRA PRADESH,22.0,6.4,7.5,747.0,0.6,0.41,2.0,1200.0,53.95769710144927,1
839,1895.0,KAGINA D/S OF SEWAGE DISPOSAL POINT,KARNATAKA,28.2,6.9,8.3,576.0,2.7,0.66,1180.0,1600.0,110.14097565217392,0
840,2777.0,"KAGINA AT SHAHABAD BRIDGE, KARNATAKA",KARNATAKA,27.7,6.9,8.2,586.0,2.3,0.52,814.0,1375.0,96.71296898550723,0
841,2349.0,"RIVER NAKKAVAGU, BACHUGUDEM,MEDAK",ANDHRA PRADESH,28.2,4.8,7.9,1898.0,9.0,9.64,36.0,267.0,144.7643950724638,0
842,2350.0,"RIVER HUNDRI, JOHARPUR(V), NEAR TEMPLE, KURNOOL",ANDHRA PRADESH,26.0,6.6,7.7,445.5,2.4,1.3,120.0,554.17,74.89781725507247,1
843,2351.0,"RIVER KUNDU, NANDYAL, NEAR OVER BDG., KURNOOL",ANDHRA PRADESH,25.2,5.9,7.9,398.0,2.7,1.38,90.0,956.0,83.81672521739131,0
844,2763.0,"ASANGI NALLA AT ASANGI VILLAGE, KARNATAKA",KARNATAKA,29.5,6.1,8.1,800.0,1.5,4.19,381.0,1263.0,82.5984579710145,0
845,2267.0,CREEK AT DANDO MOLLO-VELSAO-MAMUGAO,GOA,30.0,7.5,8.8,445.5,1.3,5.0,23.0,240.0,78.11855057971016,0
846,2080.0,MASMA KHADI- OLPAD- SARAS ROAD,GUJARAT,29.0,4.5,7.7,1838.0,3.4,0.5,12314.0,31657.0,370.40154927536236,0
847,2081.0,AMLAKHADI CREEK AT PUNGAM,GUJARAT,27.0,0.0,7.2,4576.0,81.2,1.4,1700.0,6040.0,832.5516823188407,0
848,2184.0,VASHI CREEK AT AIROLI BRIDGE,MAHARASHTRA,26.0,5.4,7.8,21643.0,7.2,1.7,670.0,1054.0,141.86860666666664,0
849,1886.0,W.YAMUNA CANAL AT TAJEWALA,HARYANA,23.0,6.8,8.0,259.0,1.0,0.1,120.0,554.17,66.57861334202899,1
850,2056.0,WESTERN YAMUNA CANAL AT DAMLA D/S OF YAMUNA NAGAR,HARYANA,23.0,1.6,7.7,1017.0,69.8,0.79,2639209.0,23914545.0,64280.59181768116,0
851,1110.0,W.YAM.CANAL WC-2 (NEAR KARNALAKE)G.T.ROAD KARNAL,HARYANA,32.0,6.3,8.1,324.0,2.2,0.4,120.0,554.17,81.38954812463768,0
852,1111.0,WYC C-3 DELHI BRANCH R.D.245250,HARYANA,20.0,6.5,8.1,236.0,1.5,0.3,120.0,554.17,74.20068087826085,1
853,1112.0,W.YAM.CANAL C-4 BEFORE ENTERINTO DELHI BRANCH-R.D.282628,HARYANA,20.0,6.5,8.2,234.0,1.1,0.2,120.0,554.17,72.38450754492752,1
854,1114.0,W.YAM.CANAL WC-6 SIRSA BRANCH AT RD.BRIDGE JIND KAITHAL ROAD,HARYANA,19.0,6.4,7.8,211.0,2.1,0.3,120.0,554.17,74.7794678347826,1
855,1115.0,W.YAM.CANAL C-7 DELHI PARALLELBRANCH AT KHUBRU FALL RD-145252,HARYANA,20.0,6.5,8.1,234.0,1.9,0.3,120.0,554.17,77.74104087826085,0
856,1116.0,W.YAM.CANAL WC-4 DELHI PARALLEL BRANCH AT PANIPAT,HARYANA,19.0,6.4,8.1,446.0,1.8,0.3,120.0,554.17,77.3835678347826,0
857,1479.0,WESTERN YAMUNA CANAL AT HAIDERPUR WATER WORKS,DELHI,23.0,8.4,7.8,245.0,1.0,0.7,65100.0,4189750.0,2413.152824637681,0
858,2268.0,CUMBARJUA CANAL CORLIM (DISCHARGE PT SYNGENTA LTD),GOA,30.0,6.4,7.3,445.5,2.9,0.1,540.0,2400.0,82.89887376811593,0
859,2073.0,NARMADA MAIN CANAL- NR.VILLAGE.LIMBADIA- GANDHINAGAR.,GUJARAT,28.0,7.6,8.1,403.0,5.3,0.4,18.0,33.0,100.22514028985508,0
860,2074.0,TAPI CANAL AT VILLAGE UMARWADA- NEAR GIDC ESTATE OF PANOLI,GUJARAT,28.0,7.7,7.7,332.0,1.2,0.7,78.0,1200.0,58.10677333333334,1
861,1419.0,GURGAON CANAL- GC-1-(NR BADARPUR BORDER),HARYANA,24.0,2.5,7.3,1077.0,22.0,4.1,120.0,554.17,261.62264580579705,0
862,1729.0,NEAR PRAGATI VIDYABHAWAN,TRIPURA,29.0,1.0,7.6,300.0,11.1,0.5,627.0,763.0,188.24625275362317,0
863,2354.0,SAMARLA KOTACANAL-KAKINADA-EAST GODAVARI,ANDHRA PRADESH,23.0,6.6,7.7,251.0,1.5,0.7,4.0,178.0,64.17626985507245,1
864,2355.0,TULJE BAGH CANAL- TEKRI DRAIN-KAKINADA-EAST GODAVARI,ANDHRA PRADESH,25.0,5.9,7.6,947.0,2.2,1.2,5.0,323.0,72.2660652173913,1
865,2047.0,N-CHOE (ATTAWA CHOE),CHANDIGARH,23.0,1.2,7.3,642.0,47.8,0.7,120.0,554.17,495.7909429072463,0
866,2048.0,PATIALA KI RAO,CHANDIGARH,24.0,1.2,7.4,1014.0,50.0,1.0,120.0,554.17,517.1159829072465,0
867,2049.0,SUKHNA CHOE,CHANDIGARH,23.0,1.7,7.3,960.0,46.6,1.0,120.0,554.17,482.86586812463764,0
868,2178.0,CHIKHALI NALLAH MEETS GODAVARI,MAHARASHTRA,25.0,3.6,6.8,986.0,28.6,3.6,22.0,42.0,303.7207252173913,0
869,15.0,WELL AT KUYYURA- A.P.,ANDHRA PRADESH,25.0,6.6,7.1,178.0,0.5,0.3,2.0,138.0,44.79547652173913,2
870,16.0,WELL AT TADAVAI A.P.,ANDHRA PRADESH,24.0,6.6,7.0,897.0,0.8,4.2,2.0,14.0,46.272376521739126,2
871,26.0,WELL AT VIJAYWADA- A.P.,ANDHRA PRADESH,30.0,6.6,7.4,1101.0,0.8,1.8,2.0,1100.0,53.237776521739136,1
872,27.0,WELL AT PEDDAVOORA- A.P.,ANDHRA PRADESH,22.0,6.6,8.0,656.0,2.4,1.5,2.0,50.0,77.45527652173914,0
873,1791.0,B/W.- EAST OF SAICHERUVU-PAIDIPALLY (V)-WARANGAL DIST.,ANDHRA PRADESH,23.0,6.6,7.1,1182.0,0.3,10.5,21.0,412.0,44.84133652173913,2
874,1792.0,B/W -NEAR CKM COLLEGE -ENUMAMULA (V) -WARANGAL DIST.,ANDHRA PRADESH,23.0,6.6,7.0,2764.0,0.4,9.2,2.0,40.0,43.694703188405796,2
875,1793.0,O/W - BHOOMAIAH NEAR ASHPONDSOF NTPC - KUNDANPALLY (V) - RAMAGUNDAM - KARIMNAGAR- A.P,ANDHRA PRADESH,24.0,6.6,7.3,1634.0,0.45,4.4,2.0,82.0,48.58114318840579,2
876,1794.0,B/W - MANAKONDUR (V) - KARIMNAGAR DIST.- A.P,ANDHRA PRADESH,24.0,6.6,7.3,789.0,0.35,8.0,2.0,22.0,47.8904431884058,2
877,1525.0,B/W - IDA - NEAR CHAITANYA CHLORIDES -PASHAMAYLAM - MEDAK,ANDHRA PRADESH,22.0,6.6,7.6,1218.0,2.4,1.3,120.0,554.17,73.33176725507246,1
878,1811.0,B/W.- PRIMARY SCHOOL -RUDRAVELLI (V) - BIBINAGAR (M)- NALGONDA DIST.- A.P,ANDHRA PRADESH,21.0,6.6,7.6,1532.0,2.4,0.7,120.0,554.17,73.33524725507246,1
879,1810.0,B/W - SRI RAMNAGAR COLONY- SAKKAR NAGAR- BODHAN- NIZAMABAD DIST.- A.P,ANDHRA PRADESH,25.0,6.6,7.6,1197.0,2.4,3.3,2.0,70.0,70.83149652173913,1
880,1513.0,B W.- KRISHNA MURTHY- D.NO.48-16-43 AUTONAGAR VIJJAYAWADA- KRISNA DIST.- A.P.,ANDHRA PRADESH,30.0,6.6,7.5,1128.0,1.0,1.8,2.0,1100.0,56.75011652173912,1
881,1514.0,B/W.- VIJAY KUMAR AUTONAGARVIJAYAWADA- KRISHNA DIST.,ANDHRA PRADESH,30.0,6.6,7.4,1470.0,0.8,11.2,2.0,1100.0,54.34668985507246,1
882,1515.0,B/W.- NAGARAM(V)- PALVONCHA- KHAMMAM DIST.- A.P.,ANDHRA PRADESH,27.0,6.6,7.6,1925.0,2.2,9.0,2.0,1040.0,70.05785652173913,1
883,1516.0,B W OF NAVLOK GARDENS NELLORE,ANDHRA PRADESH,31.0,6.6,7.2,2041.0,3.0,6.1,2.0,1100.0,69.91710985507247,1
884,1517.0,B/W.- TUNGBHADRA RIVER NEAR KURNOOL- A.P.,ANDHRA PRADESH,25.0,6.6,7.4,1650.0,1.6,7.4,3.0,11.0,60.8349431884058,1
885,1518.0,B/W.- NANDYAL- KURNOOL DIST.- A.P.,ANDHRA PRADESH,25.0,6.6,7.7,2079.0,1.4,5.8,4.0,13.0,64.21452985507246,1
886,1519.0,B/W.- NAGIRI- CHITTOOR DIST.- A.P,ANDHRA PRADESH,25.0,6.6,7.6,1784.0,1.6,7.9,16.0,220.0,64.72436985507245,1
887,1520.0,B/W.- SWARNAMUKHI RIVER-SRIKALAHASTI- CHITTOOR DIST.,ANDHRA PRADESH,23.0,6.6,7.8,1160.0,2.1,6.4,38.0,284.0,72.82136985507245,1
888,1522.0,O/W.PEDDANUYYI - VIZIANAGARAM,ANDHRA PRADESH,31.0,6.6,7.8,458.0,1.0,3.4,2.0,670.0,61.89104985507246,1
889,1523.0,B/W.- NEAR M/S ANDHRA SUGARS LTD.- KOVVUR - W.G.DIST.,ANDHRA PRADESH,28.0,6.6,7.8,213.0,1.0,0.5,0.0,3.0,61.32914318840581,1
890,1524.0,O/W.-NEAR PARTAP NAGAR BRIIDGE -KAKINADA - E.G.DIST.- A.P,ANDHRA PRADESH,27.0,6.6,7.5,2400.0,0.9,11.7,0.0,3.0,56.941616521739135,1
891,1533.0,DIGBOI- TINSUKIA DISTT.- ASSAM,ASSAM,27.0,6.6,7.1,139.0,0.7,0.1,0.0,1.0,46.46108985507246,2
892,1534.0,KARBI ANGLONG DISTT.- ASSAM,ASSAM,25.0,6.6,6.8,325.0,2.7,0.1,0.0,360.0,59.07698985507246,1
893,1535.0,SIBSAGAR - ASSAM,ASSAM,23.0,6.6,6.3,230.0,3.3,0.1,0.0,181.0,55.647909855072456,1
894,1536.0,SIBSAGAR- ASSAM,ASSAM,24.0,6.6,6.2,280.0,5.6,0.1,0.0,1.0,74.24290985507245,1
895,1537.0,(JORHAT- ASSAM,ASSAM,21.0,6.6,6.7,150.0,2.0,0.25,0.0,151.0,51.076509855072466,1
896,1538.0,SILCHAR- ASSAM,ASSAM,12.0,6.6,5.5,108.0,2.9,2.65,0.0,635.0,38.57094985507245,2
897,1539.0,BARPETA- ASSAM,ASSAM,27.0,6.6,7.5,544.0,1.5,0.45,180.0,1401.0,64.90005652173913,1
898,1540.0,BONAIGAON- ASSAM,ASSAM,27.0,6.6,6.6,300.0,1.5,8.45,0.0,181.0,45.85064318840579,2
899,1541.0,GUWAHATI- ASSAM,ASSAM,24.0,6.6,7.5,450.0,2.9,0.25,0.0,1.0,72.96430985507246,1
900,1542.0,GUWAHATI- ASSAM,ASSAM,25.0,6.6,6.8,926.0,2.0,1.55,0.0,360.0,53.17134318840579,1
901,2243.0,GROUND WATER FROM LEDO-MARGHERITA,ASSAM,22.0,6.6,6.1,351.0,0.9,0.85,0.0,1.0,31.00012985507246,2
902,2244.0,GROUND WATER FROM NAZIRA,ASSAM,23.0,6.6,6.9,300.0,2.3,0.1,0.0,151.0,57.22070985507247,1
903,2245.0,GROUND WATER FROM NUMALIGARH(NEAR NRL TE LABOR COLONY),ASSAM,20.0,6.6,6.6,126.0,0.6,0.4,0.0,1.0,36.92582985507246,2
904,2246.0,GROUND WATER FROMSEMENCHAPARI,ASSAM,20.0,6.6,7.2,446.0,1.6,0.2,0.0,1.0,56.242363188405804,1
905,2247.0,GROUND WATER FROM SILAPATHAR,ASSAM,20.0,6.6,6.6,116.0,2.5,0.1,0.0,1.0,53.70962985507246,1
906,2248.0,GROUND WATER FROM LAKHIMPURTOWN,ASSAM,20.0,6.6,7.1,350.0,1.5,5.95,0.0,1.0,54.22870985507246,1
907,2249.0,GROUND WATER FROM TEZPUR(MISSION CHARIALI),ASSAM,24.0,6.6,7.2,128.0,1.0,0.35,0.0,1.0,50.87760318840579,0
908,2250.0,GROUND WATER FROM NAGAON(PANIGAON),ASSAM,27.0,6.6,6.9,457.0,2.1,0.1,0.0,181.0,55.491449855072474,1
909,2251.0,GROUND WATER FROM JAGIROAD NRHPC EFFLUENT DISCHARGE POINT,ASSAM,27.0,6.6,6.9,2580.0,1.9,0.75,180.0,456.0,58.29767652173914,1
910,2252.0,GROUND WATER NR MSW DUMPING SITE AT GARCHUK-GUWAHATI,ASSAM,26.0,6.6,6.8,1545.0,1.9,0.8,360.0,910.0,60.4173231884058,1
911,2253.0,GROUND WATER FROM NALBARI,ASSAM,23.0,6.6,7.6,252.0,2.6,0.1,0.0,1.0,71.98474985507245,1
912,2254.0,GROUND WATER FROM BARPETA ROAD(RLY STATION),ASSAM,26.0,6.6,7.7,445.0,0.6,0.2,365.0,751.0,64.3016431884058,1
913,2255.0,GROUND WATER NEAR BPRL-DHALIGAON,ASSAM,27.0,6.6,6.7,129.0,1.7,0.85,0.0,151.0,48.48188985507247,2
914,2256.0,GROUND WATER FROM KOKRAJHAR DISTRICT (HS SCHOOL ),ASSAM,28.0,6.6,7.0,466.0,1.2,0.1,0.0,1.0,49.22302985507246,2
915,2257.0,GROUND WATER FROM DHUBRIDISTRICT (COLLEGE NAGAR ),ASSAM,29.0,6.6,6.5,419.0,0.6,0.1,0.0,1.0,35.22148985507246,2
916,2258.0,GROUND WATER FROM GOALPARA DIST.(GOALPARA COLLEGE ),ASSAM,24.0,6.6,7.1,444.0,0.8,0.5,0.0,181.0,47.496723188405795,2
917,2259.0,GROUND WATER FROM DIPHU (GOVT.COLLEGE),ASSAM,25.0,6.6,7.0,1221.0,1.3,0.1,0.0,635.0,50.41380985507246,0
918,2260.0,GROUND WATER FROM HAMREN,ASSAM,20.0,6.6,6.5,121.0,1.0,0.1,0.0,1.0,38.69672985507247,2
919,2261.0,GROUND WATER FROM HAFLONG,ASSAM,19.0,6.6,7.2,175.0,1.8,0.1,0.0,1.0,57.94220985507246,1
920,2262.0,GROUND WATER FROM KARIMGANJ(COLLEGE),ASSAM,11.0,6.6,7.0,450.0,0.4,0.1,0.0,751.0,42.30290985507246,2
921,2263.0,GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ),ASSAM,18.0,6.6,7.1,328.0,1.6,0.1,0.0,456.0,54.56956985507246,1
922,2264.0,GROUND WATER IN PANCHGRAMMARKET NEAR CACHAR PAPER MILL,ASSAM,19.0,6.6,7.5,2395.0,3.9,0.1,0.0,545.0,82.34748985507245,0
923,2054.0,RAMHLUM (NORTHERN PART),MIZORAM,20.0,6.6,6.7,424.0,1.6,0.79,120.0,10.0,50.276009855072466,0
924,2055.0,MISSION VENGTHLANG (SOUTHERN PART),MIZORAM,20.0,6.6,6.5,594.0,1.7,0.79,120.0,13.0,47.727269855072464,2
925,1920.0,KAKCHING (THOUBAL DIST.),MANIPUR,28.0,6.6,7.0,115.0,2.4,0.79,120.0,554.17,62.61734725507247,1
926,1921.0,HEIROK (THOBAL DIST.),MANIPUR,21.0,6.6,6.7,20.0,2.4,0.79,120.0,554.17,57.388447255072464,1
927,1922.0,LAMKA (CHURACHANDPUR DIST.),MANIPUR,28.0,6.6,6.5,557.0,2.4,0.79,120.0,554.17,54.034587255072466,1
928,1924.0,PALLEL (CHANDEL DIST.),MANIPUR,29.0,6.6,7.1,367.0,2.4,0.79,120.0,30.0,64.29346985507246,1
929,1405.0,WELL AT UDAIPUR (TUBEWELL)-,TRIPURA,27.0,6.6,7.3,523.0,2.4,0.3,0.0,0.0,65.08761652173912,1
930,1406.0,WELL AROUND UDAIPUR (TUBEWELL)-TRIPURA,TRIPURA,27.0,6.6,7.5,302.0,2.4,0.05,0.0,0.0,68.4836631884058,1
931,1730.0,KUNJBAN- AGARTALA- TRIPURA,TRIPURA,27.0,6.6,6.1,162.0,2.4,0.02,0.0,0.0,44.14558318840579,2
932,1731.0,LANKAMURA- TRIPURA,TRIPURA,27.0,6.6,7.0,58.0,2.4,0.79,0.0,0.0,59.83088985507246,1
