STATION CODE,LOCATIONS,STATE,Temp,PH,Conductivity,BOD,NI,Fec_col,Tot_col,DO
3118.0,GANGA AT U/S BHAGALPUR,BIHAR,25.1,7.9,298.0,2.6,0.0,1355.0,3164.0,7.7
3122.0,"GANGA AT MALSALAMI, PATNA",BIHAR,25.3,7.9,354.0,2.6,0.0,1722.0,4822.0,8.0
3123.0,GANGA RIVER AT BARAHIA,BIHAR,27.2,8.0,287.0,2.4,0.0,1083.0,2700.0,7.5
1080.0,GANGA AT BAHARAMPORE WEST BENGAL,WEST BENGAL,26.5,7.6,295.0,5.6,1.0,15071.0,28547.0,7.4
2511.0,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,27.7,7.5,296.0,3.4,1.0,14344.0,26306.0,7.1
2506.0,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,27.1,8.0,284.0,2.0,2.0,31038.0,42482.0,6.6
1054.0,"GANGA AT PALTA, WEST BENGAL",WEST BENGAL,29.3,7.5,288.0,3.5,1.0,146000.0,248588.0,7.1
1472.0,"GANGA AT SERAMPORE, WEST BENGAL",WEST BENGAL,26.8,7.7,309.0,3.8,4.0,253188.0,381824.0,5.8
1053.0,"GANGA AT DAKSHMINESWAR, WEST BENGAL",WEST BENGAL,26.7,7.8,292.0,3.9,1.0,425313.0,1075588.0,5.9
1471.0,"GANGA AT HOWRAH-SHIVPUR, WEST BENGAL",WEST BENGAL,25.9,7.7,304.0,3.5,1.0,237059.0,855882.0,6.0
1470.0,"GANGA AT GARDEN REACH, WEST BENGAL",WEST BENGAL,25.6,7.9,301.0,4.0,2.0,300294.0,942941.0,6.1
1052.0,"GANGA AT ULUBERIA, WEST BENGAL",WEST BENGAL,25.7,7.7,314.0,3.3,1.0,69500.0,189706.0,5.4
1469.0,"GANGA AT DIAMOND HARBOUR, WEST BENGAL",WEST BENGAL,26.7,7.8,1437.0,2.5,1.0,32824.0,99647.0,6.3
1391.0,"HUSSAIN SAGAR LAKE, BUDAMERU,A.P.",ANDHRA PRADESH,17.2,7.7,1555.0,44.4,0.0,,,0.7
1447.0,"DHARMASAGAR TANK NEAR WARANGAL, A.P.",ANDHRA PRADESH,17.2,8.0,373.0,8.4,0.0,,,5.5
1464.0,"BIBINAGAR TANK, A.P.",ANDHRA PRADESH,29.4,8.1,1568.0,2.1,3.9,19.0,164.0,5.9
1780.0,"GANDIGUDEM ,MEDAK DISTRICT, A.P",ANDHRA PRADESH,30.1,8.0,3369.0,13.5,6.5,19.0,184.0,4.7
1783.0,"KISTAREDDYPET TANK , MEDAK DIST., A.P",ANDHRA PRADESH,31.0,7.9,6216.0,117.0,31.4,35.0,272.0,1.1
1788.0,"SAROONAGAR , RANGA REDDY DIST., A.P",ANDHRA PRADESH,17.0,7.5,1614.0,65.9,0.0,,,1.2
1789.0,"HIMAYAT SAGAR LAKE , R.R.DIST., A.P",ANDHRA PRADESH,17.0,8.0,424.0,5.0,0.0,,,6.0
1790.0,"PULICATE LAKE ,  NELLORE DIST., A.P",ANDHRA PRADESH,25.3,8.1,39475.0,0.7,1.3,2.0,400.0,6.0
2340.0,"LAXMINARAYANA CHEVURU AT EDULABAD,RANGAREDDY",ANDHRA PRADESH,16.6,7.9,1465.0,51.9,0.0,,,2.6
2341.0,"MIRALAM LAKE NEAR ZOO PARK, RANGAREDDY",ANDHRA PRADESH,17.0,7.8,1431.0,32.1,0.0,,,2.7
2342.0,"NOOR MD. KUNTA, KATTEDAN, RANGAREDDY",ANDHRA PRADESH,17.2,7.7,2498.0,64.4,0.0,,,0.0
2343.0,"PREMAJIPET TANK, KATTEDAN, RANGAREDDY",ANDHRA PRADESH,17.0,7.4,5377.0,108.9,0.0,,,0.9
2344.0,"NALLA CHEVURU,RANGAREDDY",ANDHRA PRADESH,17.0,7.9,1610.0,46.0,0.0,,,0.5
2345.0,"SAI CHEVURU, NEAR TANNERY INDUSTRIES, DESAIPET, WARANGAL",ANDHRA PRADESH,17.4,7.2,17894.0,404.0,0.0,,,0.0
2346.0,"BHADRAKALI CHEVURU, BHADRAKALI TEMPLE, WARANGAL",ANDHRA PRADESH,17.4,8.0,476.0,6.8,0.0,,,5.5
2347.0,"ASANI KUNTA,KAJIPALLY,MEDAK",ANDHRA PRADESH,31.8,7.7,12745.0,88.0,40.6,30.0,222.0,0.0
2348.0,"KAJIPALLY TANK,KAJIPALLY,MEDAK",ANDHRA PRADESH,31.8,8.1,9694.0,77.5,16.8,29.0,216.0,0.0
2353.0,"KONDACHARLA-AAVA LAKE,PARAWADA PHARMA CITY,VISHAKHAPATNAM",ANDHRA PRADESH,25.8,7.7,614.0,1.0,0.7,9.0,1348.0,5.6
2357.0,DURGAM CHEVURU,ANDHRA PRADESH,17.2,7.6,1603.0,38.9,0.0,,,0.7
2358.0,MALLAPUR TANK,ANDHRA PRADESH,17.4,7.9,1905.0,51.3,0.0,,,0.4
2359.0,PEDDA CHEVURU,ANDHRA PRADESH,17.0,7.6,2336.0,52.3,0.0,,,0.4
3068.0,"RAMAPPA LAKE,  WARANGAL, A.P.",ANDHRA PRADESH,29.7,7.9,428.0,9.4,0.0,,,5.3
3069.0,"SHAMEERPET LAKE, SHAMEERPET, RANGA REDDY, A.P.",ANDHRA PRADESH,27.8,7.9,564.0,18.1,0.0,,,4.0
3070.0,"FOX SAGAR, JEEDIMETLA,  RANGA REDDY, A.P.",ANDHRA PRADESH,27.8,8.0,1979.0,59.9,0.0,,,3.5
3071.0,"LANGARHOUSE LAKE, HYDERABAD",ANDHRA PRADESH,28.7,7.7,1194.0,30.5,0.0,,,2.2
3072.0,"SAFILGUDA LAKE,  RANGA REDDY, A.P.",ANDHRA PRADESH,28.8,7.6,1582.0,53.9,0.0,,,0.6
3073.0,"HASMATHPET LAKE, HASMATHPET,  RANGA REDDY, A.P.",ANDHRA PRADESH,28.0,7.7,1587.0,39.9,0.0,,,1.2
3074.0,"BANJARA LAKE, BANJARA HILLS,  RANGA REDDY, A.P.",ANDHRA PRADESH,28.7,7.5,1008.0,32.6,0.0,,,1.2
3075.0,"RANGADHAMUNI CHERUVU,  RANGA REDDY, A.P.",ANDHRA PRADESH,28.5,7.8,1423.0,48.5,0.0,,,2.0
3076.0,"AMBER CHERUVU, KUKATPALLY,  RANGA REDDY, A.P.",ANDHRA PRADESH,29.0,7.8,1612.0,36.9,0.0,,,2.1
3077.0,"KAPRA CHERUVU, KAPRA,  RANGA REDDY, A.P.",ANDHRA PRADESH,28.7,7.8,1574.0,36.1,0.0,,,2.3
3078.0,"PRAGATHINAGAR CHERUVU, KUKATPALLY,  RANGA REDDY, A.P.",ANDHRA PRADESH,28.5,7.8,1605.0,34.8,0.0,,,2.0
3084.0,"WADDEPALLY TANK, KAZIPET,  WARANGAL, A.P.",ANDHRA PRADESH,28.7,7.9,521.0,13.6,0.0,,,4.5
3085.0,"CHINNA WADDEPALLY TANK,  WARANGAL, A.P.",ANDHRA PRADESH,28.7,7.8,1098.0,41.8,0.0,,,2.4
3086.0,"SAKI TANK, PATANCHERU,  RANGA REDDY, A.P.",ANDHRA PRADESH,30.0,8.1,1327.0,2.3,3.1,23.0,211.0,5.6
1388.0,"ULSOOR LAKE TRAINING CENTRE OF FISH BREEDING,KARNATAKA",KARNATAKA,28.5,8.4,339.0,10.7,2.3,293.0,1320.0,7.2
1446.0,"HEBALLA VALLEY LAKE AT D/S ROAD BRIDGE NR. MANDYA, KARNATAKA",KARNATAKA,25.3,7.9,489.0,4.3,0.5,4117.0,16583.0,4.3
1383.0,"ORUVATHILKOTTA LAKE, KERALA",KERALA,25.5,7.4,408.0,1.9,0.1,468.0,1683.0,5.8
1385.0,"SASTHAMCOTTA LAKE, KERALA",KERALA,25.6,7.5,115.0,1.4,1.0,108.0,299.0,6.4
1441.0,"ASHTHAMUDI LAKE AT QUILON, KERALA",KERALA,24.1,7.6,44053.0,2.3,1.9,308.0,728.0,5.5
1574.0,"PARAVUR, KERALA",KERALA,25.2,7.7,18096.0,2.2,1.6,177.0,446.0,6.7
1575.0,"KOCHI (OIL TANKER JETTY), KERALA",KERALA,28.8,7.5,21427.0,2.1,0.4,510.0,875.0,4.9
1576.0,"THEKKADY, KERALA",KERALA,26.3,7.0,39.0,0.3,0.1,93.0,383.0,7.2
1577.0,"KODUNGALLOOR, KERALA",KERALA,28.3,7.5,15934.0,1.7,0.5,271.0,543.0,5.8
1578.0,"KAYAMKULAM, KERALA",KERALA,28.4,7.1,25045.0,3.1,0.1,768.0,1090.0,5.8
1579.0,"ALAPPUZHA, KERALA",KERALA,28.2,6.8,1372.0,1.5,1.6,559.0,1905.0,5.5
1580.0,"POOKOTE, KERALA",KERALA,26.7,7.8,24.0,0.4,0.2,13.0,22.0,6.3
2312.0,LAKE VEMBANADU AT PATHIRAMANAL (ALAPPUZHA),KERALA,28.8,7.0,1977.0,1.0,0.0,566.0,821.0,7.1
2318.0,PAZHASSI RESERVOIR (KANNUR),KERALA,29.3,6.9,54.0,0.8,0.2,98.0,233.0,7.4
2325.0,POND AT (PADMANABHA) SREE PADMANABHA SWAMY TEMPLE (TVPM),KERALA,25.3,7.7,210.0,2.4,0.0,154.0,380.0,7.4
2328.0,RSVR AT MALAMPUZHA,KERALA,29.8,7.4,83.0,1.6,0.1,147.0,276.0,7.6
2329.0,RSVR AT BHOOTHATHANKETU,KERALA,27.0,6.9,29.0,1.1,0.3,232.0,472.0,7.5
2330.0,RSVR AT EDAMALAYAR,KERALA,27.8,7.0,24.0,1.0,0.0,181.0,345.0,7.4
3462.0,MANANCHIRA POND AT KOZHEKODE,KERALA,26.5,7.7,102.0,0.9,0.7,111.0,182.0,7.2
3470.0,"VELLAYANI LAKE AT VANDITHADOM, THIRUVANANTHAPURAM",KERALA,25.3,7.0,124.0,2.4,0.0,286.0,634.0,4.9
1396.0,"OSTERI LAKE, PONDICHERRY",PONDICHERRY,28.8,8.0,465.0,9.4,0.0,,,9.0
1686.0,"BAHOUR LAKE, PONDICHERRY",PONDICHERRY,30.3,7.9,762.0,9.3,0.0,,,9.2
1420.0,"KODAI KANAL LAKE, TAMILNADU",TAMILNADU,20.1,7.3,105.0,4.0,0.5,6.0,10.0,6.8
1421.0,"UDHAGAMADALEM LAKE (OOTY), TAMILNADU",TAMILNADU,17.3,7.5,486.0,12.7,0.5,23485525.0,133648700.0,3.9
1452.0,"YERCAUD LAKE, SALEM, TAMILNADU",TAMILNADU,24.7,7.9,356.0,2.8,0.2,47877.0,188989.0,7.4
3007.0,"VEERANAM LAKE AT CUDDALORE, TAMILNADU",TAMILNADU,26.8,8.4,485.0,3.0,0.3,27462.0,62148.0,6.8
3008.0,"POONDI LAKE AT THIRUVALLUR, TAMILNADU",TAMILNADU,,7.5,677.0,2.3,0.8,853.0,2111.0,6.1
3009.0,"REDD HILLS AT THIRUVALLUR, TAMILNADU",TAMIL NADU,29.6,7.9,613.0,2.1,0.7,663.0,1621.0,6.4
3010.0,"PORUR LAKE AT THIRUVALLUR, TAMILNADU",TAMILNADU,29.7,7.9,704.0,2.3,0.9,834.0,2083.0,6.5
3011.0,"PULICATE LAKE AT THIRUVALLUR, TAMILNADU",TAMILNADU,29.4,7.6,48568.0,2.3,0.8,261.0,603.0,5.9
1492.0,"YAMUNA AT YAMUNOTRI, UTTAR PRADESH",UTTARAKHAND,2.86,8.1,74.0,,0.0,220.0,220.0,8.2
1493.0,"YAMUNA AT HANUMANCHATTI, UTTAR PRADESH",UTTARAKHAND,10.6,8.3,123.0,,0.0,18.0,33.0,8
1494.0,"YAMUNA AT U/S OF LAKHWAR DAM, U.P",UTTARAKHAND,19.6,8.2,218.0,1.9,0.0,7000.0,9400.0,7.4
1490.0,"YAMUNA AT U/S DAK PATTHAR, UTTAR PARDESH",UTTARAKHAND,19.1,8.1,232.0,2.0,0.0,12293.0,7512.0,7.3
1553.0,"YAMUNA , U/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,19.5,7.4,233.0,1.1,1.15,10.0,21.0,8.9
1554.0,"YAMUNA , D/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,20.4,7.4,253.0,3.6,1.0,10.0,21.0,9
1117.0,YAMUNA AT HATHNIKUND HARYANA,HARYANA,,,,,,,,
1496.0,"YAMUNA AT KALANAUR,                              YAMUNA NAGAR, HARYANA",HARYANA,,,,,,,,
1119.0,"YAMUNA AT SONEPAT, HARYANA",HARYANA,,7.4,290.0,1.6,0.0,,,8.1
1120.0,"YAMUNA AT WAZIRABAD, DELHI, CPCB",DELHI,,8.1,,3.0,,,2500.0,10.5
1121.0,"YAMUNA AT NIZAMUDDIN, DELHI",DELHI,,7.8,,14.0,12.5,,9200000.0,0.6
1375.0,"YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",DELHI,,7.8,,17.0,19.3,,2850000.0,0.7 
1812.0,"YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,,7.6,,31.0,,,6350000.0,0.6
1497.0,"YAMUNA AT MAZAWALI, U.P",UTTAR PRADESH,,,,,,,,
2495.0,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,26.6,7.4,117.0,7.0,0.0,35200.0,66600.0,5.7
1123.0,"YAMUNA AT MATHURA U/S , U.P.",DELHI,,,,,,,,
2494.0,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,26.2,7.4,121.0,7.8,0.0,42600.0,87200.0,5.5
1124.0,"YAMUNA AT MATHURA D/S , U.P.",DELHI,,,,,,,,
1125.0,"YAMUNA AT AGRA U/S, U.P.",UTTAR PRADESH,,,,,,,,
1126.0,"YAMUNA AT D/S OF AGRA, U.P.",UTTAR PRADESH,,,,,,,,
2493.0,YAMUNA AT SHAHPUR,UTTAR PRADESH,26.2,7.4,112.0,5.7,0.0,26200.0,47800.0,6.1
1498.0,"YAMUNA AT BATESWAR, U.P","CPCB, DELHI",,,,,,,,
1127.0,"YAMUNA AT ETAWAH, U.P.","CPCB, DELHI",,,,,,,,
1499.0,"YAMUNA AT JUHIKA B/C WITH CHANBAL, ETAWAH, U.P","CPCB, DELHI",,,,,,,,
2283.0,YAMUNA AT HAMIRPUR,UTTAR PRADESH,,,,,,,,
1069.0,"YAMUNA AT ALLAHABAD D/S (BALUA GHAT), U.P",UTTAR PRADESH,24.7,8.2,,2.1,,,,
1494.0,"YAMUNA AT U/S OF LAKHWAR DAM, U.P",UTTARAKHAND,19.7,8.2,,1.1,0.0,7900.0,35000.0,6.5
1490.0,"YAMUNA AT U/S DAK PATTHAR, UTTAR PARDESH",UTTARAKHAND,18.7,8.2,,1.3,0.0,1100.0,6509.0,7.7
1553.0,"YAMUNA , U/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,22.3,7.5,465.0,1.2,0.2,9.0,19.0,7.7
1554.0,"YAMUNA , D/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,23.7,7.8,331.0,1.5,0.2,11.0,21.0,7.5
1120.0,"YAMUNA AT WAZIRABAD, DELHI, CPCB",DELHI,,7.6,,2.4,,,10003.0,9.3
1121.0,"YAMUNA AT NIZAMUDDIN, DELHI",DELHI,,7.5,,17.2,9.0,,12010833.0,1.2
1375.0,"YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",DELHI,,7.6,,17.3,9.2,,23816667.0,1.4
2495.0,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,25.0,7.7,196.0,8.3,0.0,43546.0,73727.0,4.0
1123.0,"YAMUNA AT MATHURA U/S , U.P.",DELHI,,,,,0.0,23000.0,33000.0,
2494.0,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,25.0,7.5,273.0,9.2,0.0,53546.0,117273.0,3.7
1124.0,"YAMUNA AT MATHURA D/S , U.P.",DELHI,,,,,0.0,150000.0,240000.0,
1125.0,"YAMUNA AT AGRA U/S, U.P.",UTTAR PRADESH,,,,,0.0,4200.0,9200.0,
1126.0,"YAMUNA AT D/S OF AGRA, U.P.",UTTAR PRADESH,,,,,0.0,282000.0,477500.0,
2493.0,YAMUNA AT SHAHPUR,UTTAR PRADESH,25.3,7.5,281.0,7.0,0.0,34818.0,65000.0,4.5
1498.0,"YAMUNA AT BATESWAR, U.P","CPCB, DELHI",,,,,0.0,2200.0,3200.0,
1127.0,"YAMUNA AT ETAWAH, U.P.","CPCB, DELHI",,,,,0.0,4900.0,11000.0,
1499.0,"YAMUNA AT JUHIKA B/C WITH CHANBAL, ETAWAH, U.P","CPCB, DELHI",,,,,0.0,2300.0,7000.0,
1069.0,"YAMUNA AT ALLAHABAD D/S (BALUA GHAT), U.P",UTTAR PRADESH,24.8,8.2,522.0,2.4,1.8,2875.0,5975.0,8.1
1812.0,"YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,,7.5,,38.2,,,18580000.0,1.4
1307.0,"CHUNT KOL * (MAULANA AZAD BRIDGE), J&K",JAMMU & KASHMIR,5.0,7.3,466.0,,1.0,,,3.5
1306.0,"GAWKADAL, SRG *(SHERGHARI, SRG),J&K",JAMMU & KASHMIR,3.0,7.6,366.0,,2.0,,,7.8
1304.0,"JHELAM AT ANANTNAG D/S, J&K",JAMMU & KASHMIR,4.5,7.7,362.0,,0.42,,,7.8
3274.0,JHELUM AT AWANTIPORA,JAMMU & KASHMIR,2.5,7.8,312.0,,1.0,,,8.7
3275.0,JHELUM AT PAMPORE,JAMMU & KASHMIR,3.5,7.8,315.0,,1.0,,,8.0
2755.0,"BANGANGA (BATHING GHAT),KATRA,J&K",JAMMU & KASHMIR,16.5,7.7,394.0,4.1,1.0,,,7.6
2756.0,"BANGANGA (IN FRONT OF PONY SHED NEAR REASI BRIDGE)KATRA,J&K",JAMMU & KASHMIR,17.0,7.9,375.0,7.2,1.0,,,7.0
2752.0,"BASANTER AT SAMBA (BELOW NH-1A BRIDGE), BASANTAR US (R.H.S),J&K",JAMMU & KASHMIR,20.7,8.1,284.0,2.1,0.0,,,8.6
2753.0,"BASANTER AT SAMBA (AT CHAK MANGA GUJJAR BASANTAR) D/S(R.H.S.), J&K",JAMMU & KASHMIR,20.7,7.3,303.0,4.2,1.0,,,7.1
2748.0,"CHENAB AT L.H.S.(BELOW BRIDGE CHENAB),J&K",JAMMU & KASHMIR,13.8,7.5,197.0,0.5,0.0,,,8.8
2749.0,"CHENAB AT BLIND CURVE SHAMSHAN GHAT (1.5 KM U/S FROM SPOT),J&K",JAMMU & KASHMIR,13.8,7.4,192.0,0.6,1.0,,,8.6
2750.0,"CHENAB AT CHADRA GAON VIEW POINT(4 KM U/S FROM SPOT),J&K",JAMMU & KASHMIR,11.8,7.3,192.0,0.0,0.0,,,8.6
2751.0,"CHENAB AT JAL PATAN MANDIR AFTER MEETING WITH MAIN DRAIN OF AKHNOOR CITY(1.5 KMD/S FROM SPOT,J&K",JAMMU & KASHMIR,13.3,7.5,202.0,3.7,0.05,,,7.7
2754.0,"DEVAK UDHAMPUR(NEAR SHIV MANDIRD/S)L.H.S.,J&K",JAMMU & KASHMIR,22.3,7.2,487.0,28.8,1.0,,,4.9
2757.0,"DEVAK AT UTTERBEHNI,J&K",JAMMU & KASHMIR,18.8,7.4,341.0,4.5,1.0,,,6.0
2742.0,"TAWI AT SHETALI LIFTING POINT NAGROTA(5KM U/S TAWI BRIDGE),J&K",JAMMU & KASHMIR,19.8,7.9,224.0,1.3,0.03,,,8.2
2743.0,"TAWI AT BAGH-E-BAHU LIFTING POINT(1 KM U/S TAWI BRIDGE),J&K",JAMMU & KASHMIR,19.8,7.8,221.0,1.9,0.05,,,8.5
2744.0,"TAWI AT BELOW TAWI BRIDGE,J&K",JAMMU & KASHMIR,20.5,8.2,235.0,5.3,1.0,,,7.3
2746.0,"TAWI AT BELICHARANA(4KM D/S TAWI BRIDGE),J&K",JAMMU & KASHMIR,14.0,8.0,266.0,2.2,0.05,,,8.4
2747.0,"TAWI AT SURAJPUR CHATHA(10 KM D/S TAWI BRIDGE)BELOW BRIDGE NEAR CHATHA MSW DUMPING SITE,J&K",JAMMU & KASHMIR,14.0,7.9,280.0,2.1,0.04,,,8.4
2758.0,"UJH AT DAM SITE(L.H.S.), KATHUA,J&K",JAMMU & KASHMIR,20.3,7.9,246.0,0.0,0.02,,,9.2
1311.0,"PANCHAGANGA AT ICHALKARANJI, MAHARASHTRA",MAHARASHTRA,23.8,7.4,388.0,2.9,1.5,,70.0,6.8
2163.0,PANCHAGANGA RIVER AT SHIROL NEAR SHIROL INTAKE WELL.,MAHARASHTRA,24.6,7.3,467.0,3.0,1.3,,70.0,6.4
1904.0,PANCHAGANGA U/S OF KOLHAPUR TOWN,MAHARASHTRA,24.0,7.3,360.0,2.9,1.1,,90.0,7.0
1905.0,PANCHAGANGA D/S OF KOLHAPUR TOWN,MAHARASHTRA,24.4,7.5,390.0,2.9,1.3,,140.0,6.7
1189.0,"BHIMA AT PUNE U/S VITHALWADI, MAHARASHTRA",MAHARASHTRA,26.3,7.9,453.0,7.5,2.2,202.0,1468.0,3.7
2655.0,"BHIMA RIVER AT KOREGAON NEAR KOREGAON BRIDGE, SHIRUR, PUNE",MAHARASHTRA,24.4,8.1,523.0,5.7,2.1,164.0,1529.0,5.8
2656.0,"BHIMA RIVER-BACKWATER OF UJANI DAM NEAR RAW WATER PUMP HOUSE, KUMBARGAON, INDAPUR, PUNE",MAHARASHTRA,28.5,7.9,524.0,11.1,3.0,52.0,609.0,5.9
1190.0,"BHIMA AT PUNE, D/S OF BUNDGARDEN,MAHARASHTRA",MAHARASHTRA,27.1,7.7,424.0,13.7,3.1,386.0,1800.0,3.3
1191.0,BHIMA AT PARGAON (AFTER CONFL.WITH MULE MARTHA) MAHARASHTRA.,MAHARASHTRA,27.3,8.0,720.0,7.2,2.9,209.0,1700.0,5.3
1192.0,"BHIMA AFTER CONF. WITH DAUNT, MAHARASHTRA",MAHARASHTRA,27.5,8.0,755.0,7.2,3.2,187.0,1675.0,5.4
1188.0,"BHIMA AT NARSINGHPUR,(D/S AF.CONFL.WITH R.NIRA),MAHARASHTRA",MAHARASHTRA,29.5,8.2,991.0,5.3,2.0,251.0,1425.0,6.4
28.0,"BHIMA AT TAKLI, MAHARASHTRA",MAHARASHTRA,29.1,8.2,1010.0,5.1,2.3,164.0,1529.0,6.2
1183.0,"BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,KARNATAKA",KARNATAKA,27.3,8.4,949.0,3.8,0.3,1483.0,1600.0,6.8
1184.0,"BHIMA AT FEROZABAD VILLAGE (D/S), KARNATAKA",KARNATAKA,28.5,14.7,917.0,3.0,0.2,992.0,1542.0,6.7
1167.0,"BHIMA AT D/S OF BDG. NEAR YADGIR,KARNATAKA",KARNATAKA,29.6,8.1,834.0,2.1,0.2,1183.0,1600.0,7.6
1888.0,BHIMA RIVER AT CONFLUENCE OF JEWARGI TOWN SEWAGE DISPOSAL POINT,KARNATAKA,29.2,8.4,874.0,3.0,0.3,1033.0,1483.0,6.4
1185.0,"GHATPRABHA AT D/S OF MUDHOL RD. CROSS BDG., KARNATAKA",KARNATAKA,28.8,8.2,862.0,1.3,7.74,443.0,958.0,6.2
1163.0,"GHATPRABHA AT W.A. POINT TO GOKAK TOWN,KARNATAKA",KARNATAKA,26.6,8.0,319.0,1.6,5.05,458.0,995.0,7.2
1187.0,"MALPRABHA AT D/S OF KHANAPUR VILLAGE,KARNATAKA",KARNATAKA,26.2,7.8,236.0,1.4,2.2,684.0,1536.0,7.1
1164.0,"MALPRABHA AT WATER ABSTR. PT. TO HUBLI,DHARWAR,KARNATAKA",KARNATAKA,26.8,8.1,298.0,1.7,3.37,504.0,1103.0,7.2
1186.0,"MALPRABHA AT D/S OF AIHOLE TOWN, KARNATAKA",KARNATAKA,28.7,8.1,671.0,1.7,5.64,569.0,1185.0,5.7
2764.0,"MALPRABHA AT BADAMI BRIDGE, KARNATAKA",KARNATAKA,28.1,7.9,716.0,2.0,3.28,569.0,1203.0,6.0
38.0,"TUNGHABHADRA AT HONNALI BRIDGE, KARNATAKA",KARNATAKA,,,295.0,,0.12,78.0,177.0,
1029.0,"TUNGHABHADRA AT HARALAHALLI BRIDGE, KARNATAKA",KARNATAKA,26.2,8.5,393.0,2.6,0.51,104.0,211.0,7.3
29.0,"TUNGHABHADRA AT ULLANUR, KARNATAKA",KARNATAKA,29.5,8.1,298.0,2.0,0.71,654.0,1079.0,7.3
2768.0,"TUNGABHADRA AT D/S OF HPF, KARNATAKA",KARNATAKA,27.3,7.9,745.0,5.1,0.44,219.0,473.0,6.3
2769.0,"TUNGABHADRA AT JACKWELL POINT, KARNATAKA",KARNATAKA,27.0,8.2,497.0,3.6,0.24,115.0,256.0,6.6
2770.0,"TUNGABHADRA AT HARIHAR WATER SUPPLY INTAKE, KARNATAKA",KARNATAKA,26.6,8.4,394.0,3.4,0.51,112.0,261.0,6.5
2776.0,"TUNGABHADRA AT D/S OF GANGAWATHI, KARNATAKA",KARNATAKA,26.3,8.5,263.0,2.1,0.65,718.0,1309.0,7.2
2766.0,"TUNGABHADRA AT NEW BRIDGE, KARNATAKA",KARNATAKA,26.3,8.5,342.0,2.1,0.13,94.0,194.0,7.2
2767.0,"TUNGABHADRA AT U/S OF HPF, KARNATAKA",KARNATAKA,24.5,8.5,336.0,2.4,0.08,51.0,136.0,7.1
1174.0,"TUNGHABHADRA AT KURNOOL U/S, BAVAPURAM, A.P.",ANDHRA PRADESH,25.0,7.6,350.0,2.2,2.45,134.0,936.0,6.1
1785.0,"TUNGHABHADRA AT MANTHRALAYAM , KURNOOL DIST., A.P",ANDHRA PRADESH,24.8,8.0,498.0,2.3,3.19,106.0,946.0,6.1
1168.0,"TUNGHA AT D/S OF SHIMOGA TOWN, KARNATAKA",KARNATAKA,25.8,7.8,200.0,3.1,0.46,214.0,599.0,6.3
1896.0,CONFLUENCE POINT OF TUNGA AND BHADRA AT KUDLI,KARNATAKA,26.9,8.0,250.0,3.3,0.5,147.0,310.0,6.6
1091.0,BHADRA AT MALLESWARAM D/S OF KIOCL KARNATAKA,KARNATAKA,21.9,7.7,245.0,1.0,0.16,1122.0,2200.0,6.7
1387.0,"BHADRA AT D/S OF BHADRAVATHI, KARNATAKA",KARNATAKA,26.3,7.9,265.0,4.1,0.9,641.0,1195.0,6.1
1169.0,"BHADRA AT D/S OF KIOCL ROAD BRIDGE, NEAR HOLEHUNNUR,KARNATAKA",KARNATAKA,26.8,8.0,249.0,3.6,0.64,155.0,318.0,6.5
2765.0,"BHADRA AT U/S OF MPM, KARNATAKA",KARNATAKA,25.8,8.0,179.0,1.9,0.29,51.0,123.0,6.5
2771.0,"BHADRA AT U/S OF KIOCL, KARNATAKA",KARNATAKA,22.1,7.6,218.0,1.0,0.11,1031.0,1583.0,6.8
1172.0,"MUSI U/S AT HYDERABAD, A.P.",ANDHRA PRADESH,26.0,8.2,408.0,7.0,1.82,225.0,700.0,6.4
1173.0,"MUSI D/S AT HYDERABAD, A.P.",ANDHRA PRADESH,30.0,8.1,1540.0,62.5,13.19,1600.0,1600.0,0.0
2339.0,"RIVER MUSI AT NAGOLE,RANGAREDDY",ANDHRA PRADESH,27.0,7.5,1462.0,120.0,10.47,700.0,1250.0,0.0
3082.0,"RIVER MUSI RESERVOIR AT KASANIGUDA,  NALGONDA, A.P.",ANDHRA PRADESH,27.8,8.2,1800.0,2.3,5.75,31.0,186.0,4.5
1178.0,"PALLERU BEFORE CONFL. WITH KRISHNA, JAGGAYYAPET, A.P.",ANDHRA PRADESH,19.7,8.1,997.0,0.5,0.57,2.0,1333.0,6.1
