STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year
2285,R MAMOM AT MAMOM BRIDGE,KERALA,26.5,6.2,7.2,51.0,0.8,0.23,331.0,942.0,2013
1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,28.5,7.2,6.8,69.0,1.2,0.45,706.0,941.0,2013
1384,"MANIMALA AT THONDRA, KERALA",KERALA,28.7,6.9,6.7,75.0,2.5,0.4,526.0,701.0,2013
3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,25.7,6.3,7.4,113.0,0.6,0.88,98.0,128.0,2013
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,29.3,7.6,6.8,79.0,1.6,0.31,48.0,109.0,2013
1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,27.0,7.0,7.2,57.0,0.6,0.46,2117.0,3558.0,2013
2304,R MOGRAL AT MOGRAL BR.,KERALA,30.9,5.9,7.0,22576.0,1.5,0.35,42.0,253.0,2013
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,27.1,6.8,7.2,105.0,0.6,0.39,1200.0,2392.0,2013
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,30.3,6.3,6.7,2315.0,1.3,0.17,55.0,278.0,2013
1570,"R NEELESWARAM AT HOSDURG, KERALA",KERALA,30.4,6.4,6.9,18569.0,1.0,0.27,40.0,277.0,2013
1563,"R NEYYAR AT AMARAVILA, KERALA",KERALA,26.2,6.6,7.3,45.0,0.6,0.39,228.0,940.0,2013
2284,R NEYYAR AT ARUVIPURAM,KERALA,26.2,6.9,7.2,42.0,0.5,0.18,151.0,774.0,2013
2288,R PALLICKAL AT NELLIMUKAL,KERALA,25.1,6.0,7.3,92.0,1.7,0.56,256.0,597.0,2013
1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.4,6.1,7.2,59.0,0.7,1.04,181.0,311.0,2013
1341,"PAMBA AT THAKAZHY, KERALA",KERALA,28.1,4.5,6.9,1190.0,0.7,1.17,218.0,388.0,2013
1565,"PAMBA DOWN, KERALA",KERALA,28.3,4.2,7.0,69.0,0.6,1.04,240.0,420.0,2013
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,28.2,6.0,7.0,5569.0,2.2,0.68,473.0,1894.0,2013
18,"PERIYAR AT KALADY, KERALA",KERALA,27.2,7.3,7.0,34.0,1.0,0.27,234.0,927.0,2013
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,27.4,6.3,7.0,44.0,1.6,0.32,487.0,1876.0,2013
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,28.2,6.4,7.2,49.0,1.4,0.23,362.0,1357.0,2013
2334,RIVER PERIYAR AT PATHALAM,KERALA,27.9,5.9,7.0,3272.0,2.2,0.62,330.0,1284.0,2013
2335,R PERIYAR AT KALAMASSERY,KERALA,27.3,4.6,7.0,65.0,1.7,0.28,631.0,1937.0,2013
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,28.2,6.5,6.9,4650.0,2.0,1.0,340.0,1573.0,2013
3468,"PERIYAR AT KWA INTAKENAN ALUVA, ERNAKULAM",KERALA,28.2,6.5,7.0,42.0,1.4,1.0,249.0,1221.0,2013
2300,R PERUVAMBA AT CHANDAPPURA,KERALA,26.7,6.4,6.4,45.0,1.2,1.0,142.0,376.0,2013
2303,R PULLUR AT PULLUR BR.,KERALA,28.0,6.0,6.1,56.0,1.2,0.0,136.0,438.0,2013
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,29.7,5.3,6.8,99.0,2.8,0.79,106.0,523.0,2013
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.2,3.6,6.5,22131.0,1.8,0.95,105.0,261.0,2013
2305,R SHRIYA AT ANGADIMOGARU,KERALA,28.9,6.9,6.7,66.0,1.8,0.0,93.0,205.0,2013
2296,R THALLASSERY AT PATHIPPALAM,KERALA,26.4,6.0,6.6,67.0,1.5,3.69,168.0,398.0,2013
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,30.0,4.9,6.8,9107.0,1.6,1.0,208.0,614.0,2013
2306,R UPPALA AT  UPPALA BR.,KERALA,30.8,6.3,7.0,18931.0,1.4,1.0,34.0,201.0,2013
3473,"RIVER VALAPATTANAM AT PARASSINIKADAVU, KANNUR",KERALA,27.8,6.6,6.8,15525.0,1.1,0.06,149.0,347.0,2013
1442,"VAMANAPURAM, KERALA",KERALA,26.7,7.1,7.5,46.0,0.8,1.0,239.0,1097.0,2013
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,27.0,6.0,7.3,432.0,1.2,3.0,3.0,78.0,2013
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",ANDHRA PRADESH,26.8,6.1,7.7,328.0,1.2,1.0,3.0,211.0,2013
3080,"U/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,19.0,5.8,7.8,707.0,0.6,0.85,2.0,1100.0,2013
3081,"D/S OF KARAKAVAGU AT PALONCHA,  KHAMMAM, A.P.",ANDHRA PRADESH,21.4,6.1,8.0,674.0,0.9,1.0,2.0,1260.0,2013
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",KARNATAKA,27.1,7.3,7.3,164.0,2.3,1.0,115.0,336.0,2013
2780,"KALI AT U/S OF WCPM, DANDELI, KARNATAKA",KARNATAKA,26.3,7.6,7.4,122.0,2.4,1.0,223.0,834.0,2013
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,28.3,6.5,7.1,95.0,1.0,0.0,156.0,212.0,2013
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,27.9,6.5,7.1,56.0,1.0,0.0,30.0,79.0,2013
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ORISSA,23.4,7.5,7.8,237.0,1.4,0.89,8281.0,18918.0,2013
2424,BUDHABALANGA AT BALASORE D/S,ORISSA,23.5,7.6,7.6,3688.0,2.3,2.66,19264.0,32918.0,2013
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ORISSA,22.4,7.3,7.5,82.0,1.2,1.58,15816.0,17512.0,2013
2422,"NAGAVALLI AT PENTA U/S, JAYKAYPUR TOWN",ORISSA,26.8,7.5,8.0,202.0,1.4,1.89,11771.0,23191.0,2013
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",ORISSA,26.5,7.3,7.9,232.0,2.9,2.23,9026.0,30836.0,2013
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",ORISSA,22.0,7.4,7.9,246.0,2.3,1.9,1850.0,3900.0,2013
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ORISSA,27.6,6.9,8.1,3960.0,2.0,2.26,19058.0,22523.0,2013
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",ORISSA,26.8,7.0,8.0,28222.0,1.8,2.54,16613.0,10469.0,2013
2426,VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ORISSA,25.6,7.2,7.8,201.0,1.3,1.59,29937.0,31034.0,2013
2427,VANSADHARA ATGUNUPUR (INTERSTATE BOUNDRY),ORISSA,26.5,7.3,8.0,221.0,1.2,2.26,16103.0,5289.0,2013
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,24.0,,7.8,,1.0,1.0,,,2013
2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,28.0,8.0,7.7,401.0,,1.0,,,2013
2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,28.0,8.0,8.2,1886.0,4.0,1.0,,,2013
2444,CORINGA RIVER,PONDICHERRY,28.0,7.0,8.2,742.0,5.0,1.0,,,2013
2445,MAHE RIVER,PONDICHERRY,27.0,7.0,6.4,149.0,4.0,1.0,,,2013
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,27.8,6.7,7.5,1088.0,1.7,0.0,194.0,474.0,2013
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,23.4,7.2,6.5,73.0,3.1,0.0,19.0,59.0,2013
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,25.4,6.7,6.3,98.0,3.3,1.5,21.0,74.0,2013
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,26.3,6.3,6.5,143.0,4.0,4.0,38.0,124.0,2013
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,29.0,6.6,6.9,260.0,5.4,1.0,17.0,53.0,2013
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,24.6,7.1,6.3,71.0,3.5,1.0,24.0,82.0,2013
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,23.5,6.9,6.3,65.0,3.5,0.0,17.0,52.0,2013
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,29.0,7.3,7.1,607.0,3.6,0.88,33.0,104.0,2013
3025,"TAMBIRAPARANI AT ERAL, THOTHUKUDI, TAMILNADU",TAMILNADU,27.0,6.1,7.0,446.0,5.2,0.56,26.0,77.0,2013
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI, TAMILNADU",TAMILNADU,24.0,6.9,6.4,94.0,3.2,1.59,20.0,65.0,2013
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI, TAMILNADU",TAMILNADU,28.7,6.8,6.8,451.0,9.4,0.55,22.0,58.0,2013
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI, TAMILNADU",TAMILNADU,26.3,6.0,6.6,169.0,3.9,2.0,22.0,84.0,2013
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI, TAMILNADU",TAMILNADU,25.7,6.5,6.7,187.0,3.3,3.0,32.0,113.0,2013
3023,"VASISTA AT SALEM, D/S OF SAGO INDUSRIES EFFLUENT, TAMILNADU",TAMILNADU,26.8,3.4,7.8,2577.0,164.9,1.5,148825783.0,160405392.0,2013
,,,,,,,,,,,2013
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,23.3,5.5,7.2,636.0,9.7,4.0,1328.0,4975.0,2013
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",PUNJAB,22.8,4.7,7.3,1088.0,23.8,4.0,28250.0,56000.0,2013
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",PUNJAB,23.3,5.3,7.2,689.0,11.3,4.0,1350.0,6025.0,2013
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,21.8,4.9,7.3,1267.0,23.5,3.0,24750.0,54250.0,2013
1698,"D/S CHHATBIR, PUNJAB",PUNJAB,24.3,5.3,7.4,852.0,13.0,4.0,13775.0,26750.0,2013
1699,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,23.5,4.9,7.5,977.0,16.5,5.0,12375.0,30500.0,2013
1700,"D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,24.0,4.4,7.4,1256.0,24.8,6.0,25250.0,55250.0,2013
1701,"D/S JHARMAL NADI, PUNJAB",PUNJAB,23.5,4.8,7.2,1021.0,20.3,4.0,22875.0,43700.0,2013
1702,"U/S JHARMAL NADI, PUNJAB",PUNJAB,23.3,5.1,7.3,971.0,14.8,5.0,2125.0,8425.0,2013
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,22.5,4.6,7.4,1284.0,24.3,4.0,21500.0,50000.0,2013
1704,"D/S SARDULGARH, PUNJAB",PUNJAB,26.0,4.0,7.4,1096.0,26.0,3.0,31750.0,57500.0,2013
1705,"U/S SARDULGARH, PUNJAB",PUNJAB,25.8,4.4,7.3,1002.0,21.5,4.0,21000.0,43750.0,2013
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,,,6.9,910.0,13.0,0.0,,,2013
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,,,6.5,930.0,15.0,0.0,,,2013
1884,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,,5.0,7.3,,33.9,0.0,,,2013
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,,,6.7,960.0,18.0,0.0,,,2013
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,30.7,4.8,7.6,295.0,0.8,0.0,4.0,9.0,2013
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,20.3,7.1,7.5,293.0,1.3,0.0,9.0,19.0,2013
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,20.7,7.1,7.5,316.0,1.4,0.0,13.0,22.0,2013
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,20.8,6.6,7.5,274.0,1.6,0.0,14.0,24.0,2013
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,20.6,4.9,7.4,407.0,16.3,0.0,51.0,120.0,2013
2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,28.0,4.9,8.3,603.0,1.0,0.0,4.0,5.0,2013
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,23.4,5.5,7.4,138.0,0.8,0.0,4.0,6.0,2013
2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,25.3,5.5,8.1,625.0,1.1,0.0,4.0,6.0,2013
1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, RAJASTHAN",RAJASTHAN,31.1,5.0,7.3,305.0,1.7,0.0,4.0,12.0,2013
2949,"RIVER LUNI AT RANAKPUR DAM, RANAKPUR, PALI, RAJASTHAN",RAJASTHAN,26.3,5.6,8.1,552.0,1.1,0.0,4.0,6.0,2013
3305,"RIVER BANJAR AT MALANJKHAND NEAR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,22.0,7.3,7.3,402.0,2.1,0.0,4.0,32.0,2013
3383,"BUGI RIVER AT MIBANPARA, SOUTH GARO HILLS",MEGHALAYA,24.4,7.2,7.3,99.0,2.2,1.0,26.0,57.0,2013
3384,"BUGI RIVER AT DALU, SOUTH GARO HILLS",MEGHALAYA,23.7,7.2,7.4,102.0,2.2,1.0,25.0,56.0,2013
3380,"DAMRING RIVER (KRISHNEI RIVER) AT RESUBELPARA, EAST GARO HILLS",MEGHALAYA,24.6,7.6,7.2,72.0,1.8,2.56,24.0,57.0,2013
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,23.1,7.1,7.5,131.0,2.2,3.2,239.0,413.0,2013
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.7,5.2,2.9,682.0,7.8,1.5,16.0,30.0,2013
3369,"KYNSHI RIVER AT SOHIONG, WEST KHASI HILLS",MEGHALAYA,18.2,7.3,7.1,47.0,1.3,2.0,15.0,48.0,2013
3370,"KYNSHI RIVER AT NANGKHNUM, WEST KHASI HILLS",MEGHALAYA,18.8,7.6,7.2,52.0,1.2,2.0,16.0,36.0,2013
3371,"KYNSHI RIVER AT RANIKOR, WEST KHASI HILLS",MEGHALAYA,23.8,8.0,6.9,64.0,1.8,3.38,23.0,49.0,2013
3372,RILANG RIVER,MEGHALAYA,17.8,7.9,7.3,46.0,1.4,1.0,12.0,29.0,2013
3373,WAH BLEI,MEGHALAYA,18.7,7.4,7.2,53.0,1.9,3.0,14.0,32.0,2013
3374,WAH BLEI,MEGHALAYA,18.8,7.7,7.2,55.0,1.6,3.0,15.0,63.0,2013
3375,LUKHA RIVER,MEGHALAYA,21.3,6.8,2.7,1074.0,3.2,2.33,4.0,11.0,2013
3376,LUKHA RIVER,MEGHALAYA,22.6,7.1,6.5,237.0,3.8,4.56,674.0,1072.0,2013
3381,"MANDA RIVER (DUDHAI RIVER) AT JAMPA, EAST GARO HILLS",MEGHALAYA,25.2,7.8,7.2,50.0,1.6,1.77,20.0,41.0,2013
3382,"MANDA RIVER (DUDHAI RIVER) AT WAGAISI, EAST GARO HILLS",MEGHALAYA,24.8,7.3,7.3,71.0,2.0,2.66,21.0,47.0,2013
3377,"MYNTANG RIVER AT NARTIANG, JAYANTIA HILLS",MEGHALAYA,19.9,7.3,7.0,91.0,1.8,3.3,20.0,45.0,2013
3378,"MYNTANG RIVER AT MYNSO, JAYANTIA HILLS",MEGHALAYA,20.7,7.4,7.1,49.0,1.7,2.44,19.0,42.0,2013
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,20.6,6.5,7.1,99.0,2.7,3.56,1967.0,2722.0,2013
3379,"MYNTDU RIVER AT LESHKA, JAYANTIA HILLS",MEGHALAYA,21.5,7.5,5.7,50.0,1.5,2.21,10.0,23.0,2013
3367,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,17.7,5.8,6.9,68.0,3.1,4.9,197.0,463.0,2013
3368,"NONBAH RIVER AT NANGSTOIN MARKE, WEST KHASI HILLS",MEGHALAYA,17.9,6.9,7.2,44.0,1.4,2.66,14.0,33.0,2013
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,23.9,7.8,7.3,93.0,1.9,2.99,264.0,444.0,2013
3353,"UMIAM MAWPHLANG RIVER AT NONGKREM, EAST KHASI HILLS",MEGHALAYA,18.0,6.6,7.0,66.0,2.3,4.0,29.0,63.0,2013
3354,"UMIAM MAWPHLANG RIVER AT UMTYNGNGAR, EAST KHASI HILLS",MEGHALAYA,18.4,7.6,7.1,53.0,1.7,3.0,23.0,53.0,2013
3355,"UMIAM MAWPHLANG RIVER AT MAWPHLANG, EAST KHASI HILLS",MEGHALAYA,18.8,7.8,7.0,47.0,1.4,2.0,8.0,35.0,2013
3356,"UMIAM MAWPHLANG RIVER AT SHELLA, EAST KHASI HILLS",MEGHALAYA,24.8,7.7,7.4,128.0,1.6,3.32,25.0,56.0,2013
3350,UMKHEN AT WAHKDAIT,MEGHALAYA,19.3,7.1,7.0,54.0,1.8,2.58,20.0,43.0,2013
3351,UMKHEN AT KSEHPONGDENG,MEGHALAYA,20.6,7.4,7.0,69.0,1.6,3.3,17.0,87.0,2013
3352,"UMKHEN RIVER AT DIENGPASOH, EAST KHASI HILLS",MEGHALAYA,20.7,7.5,7.2,58.0,1.6,2.25,21.0,46.0,2013
3359,"UMKHRAH RIVER AT DEMTHRING, SHILLONG",MEGHALAYA,18.4,3.1,7.2,401.0,21.8,19.0,22556.0,31444.0,2013
3360,"UMKHRAH RIVER ATUMKALIAR, SHILLONG",MEGHALAYA,19.1,4.7,7.2,202.0,13.6,15.0,13444.0,20056.0,2013
3361,"UMKHRAH RIVER ATMAWLAI, SLAUGHTER",MEGHALAYA,19.7,2.1,7.2,303.0,37.2,18.2,39444.0,62333.0,2013
3362,"UMKHRAH RIVER AT MAWPDANG, MAWLAI",MEGHALAYA,20.1,1.8,7.2,394.0,40.6,15.4,57222.0,96944.0,2013
3357,"UMNGOT RIVER AT SMIT, EAST KHASI HILLS",MEGHALAYA,17.6,7.2,6.9,55.0,1.7,3.04,26.0,56.0,2013
3358,"UMNGOT RIVER AT DAWKI, EAST KHASI HILLS",MEGHALAYA,22.7,7.9,7.1,55.0,1.2,3.55,23.0,50.0,2013
3363,"UMSHYRPI RIVER AT RISA COLONY, EAST KHASI HILLS",MEGHALAYA,17.9,6.9,6.9,52.0,2.2,3.48,1576.0,45.0,2013
3364,"UMSHYRPI RIVER AT LAW COLLEGE, DHANKETI, EAST KHASI HILLS",MEGHALAYA,18.9,1.9,7.0,306.0,34.2,17.9,48278.0,85667.0,2013
3365,"UMSHYRPI RIVER AT UMSHYRPI BRIDGE, EAST KHASI HILLS",MEGHALAYA,19.4,4.5,7.1,196.0,15.5,11.0,48611.0,43333.0,2013
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,23.7,7.2,7.1,107.0,6.7,5.56,303.0,476.0,2013
3366,"UMTREW RIVER AT UMRAN, RINAN BHOI",MEGHALAYA,22.7,7.5,7.0,82.0,2.1,3.02,45.0,122.0,2013
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.6,7.1,7.5,189.0,1.9,1.0,,,2013
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.8,7.0,7.6,197.0,1.8,1.0,,,2013
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.5,7.2,7.9,158.0,1.9,0.95,,,2013
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,23.5,6.5,7.8,161.0,1.8,0.99,,,2013
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,27.4,6.6,7.7,165.0,1.7,0.0,280.0,325.0,2013
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,21.9,6.7,7.8,167.0,4.8,1.0,440.0,520.0,2013
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,27.5,6.6,7.7,183.0,3.7,1.55,415.0,575.0,2013
1393,DAMANGANGA AT D/S OF MADHUBAN,DAMAN & DIU,31.0,7.1,7.8,151.0,8.0,0.08,,,2012
1150,DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT,28.0,7.2,7.4,319.0,0.7,0.18,5.0,10.0,2012
1865,RIVER DHADAR AT KOTHADA,GUJARAT,27.0,6.2,8.4,894.0,9.0,0.38,140.0,350.0,2012
1434,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESHWAR,GUJARAT,30.0,2.2,8.0,1835.0,17.9,0.86,10478.0,25478.0,2012
1980,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,GUJARAT,31.0,2.0,7.7,3165.0,32.3,3.44,11498.0,15173.0,2012
1149,KOLAK AT PATALIA BDG,GUJARAT,29.0,2.4,7.6,1500.0,6.2,1.31,3.0,13.0,2012
1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,GOA,31.0,5.9,7.2,52.0,2.1,0.08,,90.0,2012
1475,ZUARI AT PANCHAWADI,GOA,30.0,6.1,6.8,408.0,1.3,0.17,1300.0,3808.0,2012
3181,RIVER ZUARI AT BORIM BRIDGE,GOA,30.0,5.5,6.9,143.0,1.3,0.09,4100.0,11113.0,2012
3182,RIVER ZUARI AT MARCAIM JETTY,GOA,29.0,5.4,7.2,60.0,1.5,0.08,428.0,2309.0,2012
1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,GOA,29.0,5.8,7.2,34.0,5.3,0.17,855.0,3322.0,2012
1476,"MANDOVI AT TONCA, MARCELA",GOA,29.0,5.9,6.7,125.0,1.5,0.14,1638.0,5793.0,2012
3185,MANDOVI AT AMONA BRIDGE,GOA,28.0,6.4,6.7,175.0,1.3,0.1,772.0,3636.0,2012
3186,RIVER MANDOVI AT IFFI JETTY,GOA,30.0,6.2,7.7,39.0,1.3,0.06,1296.0,4517.0,2012
3187,MANDOVI NEAR HOTEL MARRIOT,GOA,30.0,6.1,7.8,39.0,1.5,0.06,1032.0,5840.0,2012
1543,KALNA AT CHANDELNAN PERNEM,GOA,27.0,7.3,6.9,61.0,0.7,0.09,1430.0,4388.0,2012
1548,RIVER ASSONORA AT ASSONORA,GOA,28.0,6.8,6.6,71.0,1.5,0.14,2495.0,3949.0,2012
2276,"BICHOLIM VARAZAN NAGAR, BICHOLIM",GOA,29.0,7.4,6.5,129.0,2.3,0.49,5868.0,16691.0,2012
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,28.0,7.0,6.8,503.0,1.6,0.66,965.0,2404.0,2012
3189,RIVER CHAPORA AT SIOLIM,GOA,29.0,6.3,7.5,31.0,1.6,0.06,1466.0,4267.0,2012
1546,KHANDEPAR AT OPA NAN PONDA,GOA,29.0,7.1,6.8,70.0,0.8,0.17,716.0,3567.0,2012
2270,"KHANDEPAR AT CODLI NR BDG, U/S OPA WATERWORKS,SANGUEM",GOA,30.0,7.3,6.8,69.0,1.2,0.12,457.0,2446.0,2012
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,28.0,6.7,6.6,118.0,1.0,0.22,1104.0,3496.0,2012
1545,RIVER MADAI AT DABOS NAN  VALPOI,GOA,28.0,7.4,6.8,80.0,1.3,0.06,274.0,1404.0,2012
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,29.0,4.5,6.6,250.0,2.4,0.16,1572.0,5889.0,2012
2271,"SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,28.0,6.1,6.9,74.0,1.8,0.19,1074.0,3937.0,2012
2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,30.0,5.9,7.3,44.0,1.6,0.14,962.0,2794.0,2012
3183,"SAL AT KHAREBAND, MARGAO",GOA,30.0,2.4,6.5,195.0,4.8,0.35,7980.0,14217.0,2012
3184,"SAL AT ORLIM BRIDGE, ORLIM",GOA,31.0,4.0,6.8,207.0,1.8,0.34,818.0,2280.0,2012
3190,RIVER SINQUERIM (CANDOLIM SIDE NEAR BRIDGE),GOA,29.0,5.4,7.6,40.0,1.6,0.07,290.0,1330.0,2012
3191,RIVER SINQUERIM NEAR NERUL TEMPLE,GOA,30.0,5.3,7.6,41.0,1.4,0.08,952.0,2517.0,2012
1547,RIVER TALPONA AT CANACONA,GOA,29.0,7.0,6.9,54.0,0.8,0.21,667.0,3059.0,2012
3188,RIVER TIRACOL AT TIRACOL,GOA,29.0,5.9,7.7,44.0,2.1,0.08,1200.0,831.0,2012
1544,VALVANT AT SANKLI NAN BICHOLIM,GOA,29.0,7.1,6.5,60.0,1.7,0.13,2926.0,8163.0,2012
2651,"AMBA AT D/S OF WAKEN BRIDGENANU/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,29.0,6.9,7.7,99.0,3.3,0.56,53.0,123.0,2012
1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),MAHARASHTRA,30.0,6.6,7.9,123.0,3.2,0.52,44.0,104.0,2012
2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR,THANE",MAHARASHTRA,27.0,6.6,7.7,220.0,3.6,0.65,25.0,77.0,2012
2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.0,6.8,7.7,219.0,3.4,0.63,23.0,75.0,2012
1092,KALU AT ATALE VILLAGE,MAHARASHTRA,27.0,4.8,7.2,5429.0,8.4,2.08,177.0,408.0,2012
