STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
1702,GHAGGAR AT U/S JHARMAL NADI,PUNJAB,26,4.8,7.4,1063,16,5.03,3138,8025,2011,267.621628405797,0
1704,GHAGGAR AT D/S SARDULGARH,PUNJAB,23.4,5.6,7.5,1269,34.5,12.15,22000,60000,2011,858.379406086957,0
1705,GHAGGAR AT U/S SARDULGARH,PUNJAB,24.3,5.4,7.4,1194,22,8.3,10000,35000,2011,475.818146666667,0
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",HARYANA,17.7,6.1,6.8,780,14.7,0.52,233,465,2011,173.024844637681,0
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",HARYANA,17,6.1,6.8,773,14.7,0.52,233,465,2011,173.023304637681,0
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,17.3,6,7,820,15.3,0.52,233,465,2011,182.297931594203,0
1718,"GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANA NEAR RD NO. 629, RAJASTHAN",RAJASTHAN,28,4.8,7.9,650,3.2,0.68,6,62,2011,91.4605084057971,0
1719,"GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR",RAJASTHAN,32,5,7.3,390,2.8,0.14,4,20,2011,76.3718544927536,0
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,21.4,8.3,7.6,334,1,0.49,9,16,2011,49.9059515942029,2
2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,22.3,8.2,7.7,316,1.2,0.48,11,20,2011,53.9334652173913,1
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,22.8,8.3,7.6,304,1.2,0.51,12,20,2011,51.7391182608696,1
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,21.8,5.5,7.6,743,7.6,1.02,81,166,2011,123.571713043478,0
2948,"RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN",RAJASTHAN,26.9,5.1,7.8,657,1.7,0.26,6,23,2011,74.9502875362319,1
2947,"RIVER JAWAI AT JAWAI DAM, SIROHI, RAJASTHAN",RAJASTHAN,27.3,5.3,7.8,623,1.7,0.52,233,465,2011,79.1230002898551,0
2869,BARAK RIVER AT SENAPATI ,MANIPUR,19,8.7,7.1,252,4.9,0.52,233,10,2011,78.758723768116,0
2875,"BARAK RIVER AT N.H. 53, TAMENGLONG DISTT., MANIPUR",MANIPUR,26,5.1,7.2,17,1,0.52,233,10,2011,63.2393542028986,1
2868,CHAKPI AT CHAKPI KARONG ,MANIPUR,19,10,7.4,157,0.6,0.52,233,5,2011,39.6269933333333,2
1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,21.8,5.9,7,164,1.6,0.52,233,74,2011,61.2762785507246,1
1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,22.3,6.1,7.3,141,1.4,0.52,233,63,2011,63.7442246376811,1
1627,"IMPHAL AT KIYAMGI, MANIPUR",MANIPUR,22.3,5.6,7.1,427,1.4,0.52,233,175,2011,62.7652194202899,1
1628,IMPHAL AT MINUTHONG,MANIPUR,22.3,4.7,7,527,1.9,0.52,233,42,2011,69.7777420289855,1
2861,"IMPHAL AT KANGLA MOAT, IMPHAL ",MANIPUR,23,5.5,8.6,116,4.5,0.52,233,113,2011,116.645446376812,0
2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,23,6.8,6.8,160,1.5,0.52,233,23,2011,52.577195942029,1
2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,23,7,7.4,47,1,0.52,233,5,2011,57.5762020289855,1
2874,IRANG RIVER AT TAMENGLONG,MANIPUR,23,7.3,7.8,116,1.2,0.52,233,10,2011,64.8636211594203,1
1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,22,5.5,7.3,179,1.2,0.52,233,75,2011,64.8713463768116,1
1624,"IRIL AT LILONG, MANIPUR",MANIPUR,22.3,4.7,7.4,220,1.6,0.52,233,140,2011,74.0201620289855,1
2863,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",MANIPUR,27,4.9,7,180,1.2,0.52,233,10,2011,62.535788115942,1
2873,IRIL RIVER AT LILONG (THOUBAL ),MANIPUR,30,5.8,7.8,367,6.2,0.52,233,95,2011,116.413845507246,0
1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,23,5.8,7.4,249,1,0.52,233,37,2011,63.4007255072464,1
2877,"KHUGA DAM ON KHUGA RIVER, CHURACHANDPUR, MANIPUR",MANIPUR,23,6.2,6.9,182,2.1,0.52,233,8,2011,62.5124576811594,1
1926,"KHUJAIROK, MOREH (CHANDEL DIST.)",MANIPUR,22.7,5.5,7.7,356,1.2,0.52,233,202,2011,71.8822263768116,1
2878,"LOKCHAO RIVER AT BISHNUPUR, MANIPUR",MANIPUR,23,5.1,6.9,190,2.3,0.52,233,33,2011,69.5820742028986,1
2867,"MAHA RIVER AT CHANDEL, MANIPUR",MANIPUR,23.5,5.2,7.1,164,2.8,0.52,233,20,2011,76.9904072463768,0
2852,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",MANIPUR,23,4.6,7,188,2.8,0.52,233,18,2011,78.1457689855073,0
2879,MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR,MANIPUR,23.5,5.6,6.6,165,1.9,0.52,233,23,2011,58.4201394202898,1
1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,23,1.9,6.8,484,15.3,0.52,233,1075,2011,198.610776811594,0
1626,"NAMBUL RIVER AT HEIRANGOITHONG, MANIPUR",MANIPUR,23,2.5,7.1,424,16.7,0.52,233,682,2011,213.225395072464,0
2858,"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",MANIPUR,22.5,5.5,6.9,118,2.8,0.52,233,10,2011,72.0628263768116,1
2859,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",MANIPUR,23,6,7,100,4.2,0.52,233,10,2011,83.7822315942029,0
2860,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",MANIPUR,22.5,4.9,6.9,93,3.6,0.52,233,25,2011,82.028748115942,0
2880,"NAMBUL RIVER AT  BISHNUPUR, MANIPUR",MANIPUR,20,4.8,7,167.1,2.8,0.52,233,465,2011,77.2773370724638,0
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,22.7,5.4,7.2,211,1.1,0.52,233,78,2011,62.7389333333333,1
2853,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",MANIPUR,26,6,7.5,231,1.1,0.52,233,10,2011,65.0498515942029,1
2854,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",MANIPUR,19,5.6,7.1,319,4.4,0.52,233,15,2011,89.2622594202899,0
2856,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.7,6.9,261,2.3,0.52,233,53,2011,66.7155724637681,1
2870,"THOUBAL RIVER AT SONGKHONG, (UKL DIST.)",MANIPUR,18.9,9.9,7.1,163,1,0.52,233,35,2011,38.4488002898551,2
2872,THOUBAL RIVER AT LITAN (UKL DIST.),MANIPUR,21,6.1,7.6,163,4.5,0.52,233,25,2011,96.3899046376811,0
2855,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.1,6.9,170,2.5,0.52,233,10,2011,71.3430142028986,1
2876,"WANGJING RIVER AT WANGJING, DISTT. THOUBAL, MANIPUR",MANIPUR,23,3.8,7,192,3,0.52,233,23,2011,83.7668446376812,0
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,24.4,7.8,7.2,139,1.9,0.56,263,359,2011,58.9877997101449,1
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.8,6.5,3.1,489,6.1,0.52,32,47,2011,26.1432168115942,2
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,20.8,7.3,7,162,2.2,0.69,2085,2633,2011,101.362587826087,0
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,25.2,7.8,7.1,136,1.9,0.52,303,409,2011,58.1417663768116,1
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24,7.7,7.1,205,7,0.84,303,461,2011,103.82966,0
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.4,8.1,7.1,267,1,0.11,2,12,2011,41.9762588405797,2
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.4,8,7,278,1.1,0.11,3,18,2011,41.6323857971014,2
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.2,6.9,7.2,268,1.1,0.11,6,37,2011,50.4646223188406,1
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,23.3,6.8,7.1,286,1.3,0.11,8,29,2011,51.0265092753623,1
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,28.4,6.6,7.8,149,1.8,0.52,209,340,2011,73.0918898550725,1
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28.6,6.3,8,164,3.4,0.3,380,528,2011,95.9700573913043,0
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.5,6.6,7.9,196,4.4,0.8,425,648,2011,102.725403188406,0
2462,"DAMANGANGA AT VAPI WEIR, VAPI",DAMAN & DIU,30.2,5.8,7.8,378,1.8965,2.61,233,465,2010,78.631590173913,0
2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN & DIU,29.7,6.6,7.7,489,1.8965,2.66,350,350,2010,75.6371811884058,0
2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN & DIU,30.1,6.6,7.4,492,1.8965,3.6,233,465,2010,67.9722145217391,1
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",DAMAN & DIU,30.3,6.2,7.8,359,1.8965,3.67,4,465,2010,71.7580556811594,1
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN & DIU,29.8,5.8,7.7,8757,1.8965,10.45,4,4,2010,74.4338235072464,1
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,26,5.1,8.1,533,3.7,0.45,3900,7500,2010,185.558120869565,0
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,27,7.1,8,555,2,0.35,7500,15000,2010,240.355888405797,0
1865,RIVER DHADAR AT KOTHADA,GUJARAT,29.3,8.1,7.6,938,8.6,0.4,22,108,2010,118.573905507246,0
1148,"AMBIKA AT BILIMORA, ",GUJARAT,28.4,6.2,7.8,7778,2.7,0.26,2880,6581,2010,145.035111014493,0
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,",GUJARAT,32,6.7,7.2,1440,46,0.2,80,330,2010,450.849136231884,0
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, ",GUJARAT,28.3,3.2,7.7,885,6.3,0.51,3900,9575,2010,211.310473043478,0
1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,GOA,29.3,6.6,6.5,58,1.8,0.87,0,53,2010,45.8600965217391,2
1475,ZUARI AT PANCHAWADI,GOA,28.8,6.6,6.6,145,1.5,0.65,4,98,2010,45.0338831884058,2
1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,GOA,29,6.3,6.6,55,1.8,0.36,8,140,2010,49.1788773913043,2
1476,"MANDOVI AT TONCA, MARCELA",GOA,28.8,6.4,6.4,188,2,0.44,15,153,2010,47.1917571014493,2
1543,KALNA AT CHANDELNAN PERNEM,GOA,27.3,6.9,6.2,61,1.7,1.07,7,117,2010,38.5149423188406,2
1548,ASSONORA AT ASSONORA,GOA,28.3,7.2,6.1,62,2.6,0.92,8,123,2010,43.3097214492754,2
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",GOA,29,6.9,6.6,154,1.9,0.83,17,173,2010,47.4568823188406,2
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,27.6,7,6.3,742,1.6,0.42,8,139,2010,38.9903486956522,2
1546,KHANDEPAR AT OPA NAN PONDA,GOA,28.8,7.6,6.2,62,1.1,0.38,12,160,2010,29.8808736231884,2
2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",GOA,28.3,7.1,6.2,69,1.4,0.56,7,141,2010,34.8484484057971,2
2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,27.8,6.8,6,93,1.9,0.75,9,136,2010,37.3148626086957,2
1545,MADAI AT DABOS NAN  VALPOI,GOA,28.5,7.1,6.2,89,1.4,0.68,6,119,2010,34.8390284057971,2
2274,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,28.1,6.3,6.2,110,1.5,0.59,8,157,2010,39.620264057971,2
2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",GOA,29,6.2,7,77,1.8,0.46,11,173,2010,56.6932976811594,1
2273,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",GOA,29.5,6.2,6.8,67,1.7,0.61,8,145,2010,52.2778376811594,1
1547,TALPONA AT CANACONA,GOA,30.2,6.9,6.5,62,1.4,0.6,10,107,2010,41.0802756521739,2
1544,VALVANT AT SANKLINANBICHOLIM,GOA,28.3,6.7,6.2,62,0.9,0.57,8,187,2010,32.3785695652174,2
2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,28.7,6.8,7.9,119,3.5,0.58,286,517,2010,90.654715942029,0
1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),MAHARASHTRA,26,7,7.7,88,3.2,0.13,8,17,2010,77.2551220289855,0
2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27,6.9,7.3,70,3.4,0.19,233,465,2010,77.6362689855072,0
2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27,7.4,7.2,77,3,0.23,233,465,2010,69.9599475362319,1
1092,KALU AT ATALE VILLAGE,MAHARASHTRA,24,7,7.4,3113,4,2.16,95,350,2010,82.0121286956522,0
2670,"KAN NEAR SAKRI WATER WORKS, SAKRI, DHULE",MAHARASHTRA,32.1,5.5,8.1,363,8.4,2.15,16,69,2010,137.915419710145,0
1152,KUNDALIKA AT ROHA CITY,MAHARASHTRA,30.3,6.9,7.5,86,3.6,0.4,316,582,2010,84.7651889855072,0
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,30.1,6.4,7.4,621,37.8,1.79,413,728,2010,390.618517101449,0
2672,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,28.7,6.9,7.4,73,3.5,0.27,482,659,2010,85.8124556521739,0
2168,MITHI RIVER,MAHARASHTRA,29,3.4,7.4,17842,31.5,3.32,1767,1767,2010,383.391405797101,0
2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",MAHARASHTRA,28.5,7.4,8.1,254,2.2,0.15,3,75,2010,73.3637408695652,1
1151,PATALGANGA AT SHILPHATA,MAHARASHTRA,27.7,6.7,7.4,125,3.7,0.4,514,820,2010,89.3133028985507,0
1462,PATALGANGA NEAR INTAKE OF MIDC W/W,MAHARASHTRA,28.6,6.6,7.5,129,3.9,0.4,129,381,2010,84.6965898550725,0
2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,27.1,6.1,7.3,515,5.1,2.02,82,212,2010,93.4385846376812,0
2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,27.1,6.6,7.4,122,3.6,0.46,172,361,2010,81.2559098550725,0
2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",MAHARASHTRA,27,6.5,7.3,131,3.8,0.79,108,261,2010,80.3730568115942,0
2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",MAHARASHTRA,26.8,6.7,7.3,130,3.4,0.57,133,318,2010,76.4108495652174,0
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.6,7.4,95,3.7,0.53,147,217,2010,81.5586431884058,0
2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",MAHARASHTRA,26.4,6.8,7.7,143,3.6,0.43,38,109,2010,82.486235942029,0
2199,SAVITRI AT OVALE VILLAGE.,MAHARASHTRA,22.1,6.3,7.5,10825,2.9,1.93,5,101,2010,77.0062507246377,0
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,22.3,7.1,7.4,185,2.2,0.63,4,80,2010,62.7155017391304,1
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,22,6.7,7.5,1439,2.5,1.47,4,113,2010,69.4064295652174,1
2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,22,6.6,7.5,185,2.4,0.3,6,113,2010,68.6427165217391,1
2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,22,6.7,7.8,3521,2.4,1.02,3,90,2010,74.1109095652174,1
2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,28.2,7.1,7.7,193,3.1,0.53,41,92,2010,76.7014684057971,0
2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,28.2,7.1,7.9,175,3.1,0.47,31,86,2010,79.9406284057971,0
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,28.3,7.1,7.8,174,3.3,0.44,33,83,2010,80.0150684057971,0
2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",MAHARASHTRA,27,7.2,7.5,308,4,0.15,233,465,2010,85.0241947826087,0
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA,26.3,6.4,7.7,153,3.6,0.77,504,592,2010,94.8548171014493,0
1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,26.1,7,7.7,111,3.4,0.42,179,359,2010,82.9166286956522,0
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,26,6.6,7.6,209,3.4,0.68,97,243,2010,81.3172431884058,0
2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",MAHARASHTRA,27,7.5,8.2,296,3.5,0.14,233,465,2010,91.3032005797101,0
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,27.6,6.9,7.5,119,2.2,0.42,2,71,2010,65.3300156521739,1
2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,27.6,6.8,7.7,116,2.3,1.33,3,74,2010,70.289895942029,1
2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,27.3,7,7.7,118,2.1,0.5,3,64,2010,67.4648153623189,1
17,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.4,5.2,6.6,453,1.5,0.38,644,4613,2010,66.9446405797101,1
18,PERIYAR AT KALADY,KERALA,27.3,7.2,6.8,35,1.1,0.24,513,3483,2010,54.0031347826087,1
20,CHALIYAR AT KOOLIMADU,KERALA,26,7,7.1,62,0.5,0.44,385,617,2010,51.4305953623188,1
21,CHALIYAR AT CHUNGAPALLY,KERALA,26.2,7,7.1,5228,0.6,0.34,240,455,2010,50.2012420289855,1
42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",KERALA,27.5,7.2,7,51,0.6,0.26,285,522,2010,47.3646214492754,2
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,KERALA,28.1,6.7,6.9,62,1.2,0.46,385,2193,2010,55.9471628985507,1
1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,28.2,6.5,6.5,118,1.1,0.52,610,3080,2010,54.2666568115942,1
1155,KARAMANA AT MOONNATTUMUKKU,KERALA,27.6,0.6,7,1787,14.1,1.49,8542,17500,2010,385.34962057971,0
1156,PAMBA AT CHENGANNUR,KERALA,28,6.6,6.8,49,0.9,0.56,448,913,2010,53.1554231884058,1
1207,KABBANI AT MUTHANKARA,KERALA,24.3,6.8,7.3,67,0.6,0.4,598,935,2010,61.523955942029,1
1208,BHAVANI AT ELACHIVAZHY,KERALA,25.8,7.3,7.4,104,0.6,0.44,245,430,2010,52.9546344927536,1
1338,PERIYAR AT SEWAGE DISCHARGE POINT,KERALA,27.8,6.5,6.7,39,1.2,0.26,562,4823,2010,57.9007101449275,1
1339,MEENACHIL AT KIDANGOOR,KERALA,26.3,7.2,6.5,45,0.9,0.46,1225,1825,2010,62.421428115942,1
1340,MANIMALA  AT KALLOOPARA,KERALA,28.5,7.4,6.9,65,0.9,0.56,575,1455,2010,53.9721875362319,1
1341,PAMBA AT THAKAZHY,KERALA,29.3,6.5,6.5,60,1,1.62,420,900,2010,48.8103634782609,2
1342,ACHENKOIL AT THUMPAMON,KERALA,27.6,6.6,6.9,57,0.9,0.37,319,650,2010,51.9636498550725,1
1384,MANIMALA AT THONDRA,KERALA,28.1,7.1,7,84,1,0.66,985,1485,2010,67.1193617391304,1
1442,VAMANAPURAM,KERALA,27.8,7.5,6.8,56,1.3,0.6,178,540,2010,46.3232939130435,2
1443,ACHENKOIL AT CHENNITHULA,KERALA,28.1,5.4,6.7,100,0.9,0.42,463,810,2010,57.49722,1
1563,AMARAVILA,KERALA,26.6,7,6.9,66,0.7,0.45,465,900,2010,51.5612286956522,1
1564,AYUR,KERALA,27.8,7.1,6.9,75,0.6,0.73,300,583,2010,46.5112950724638,2
1565,PAMBA DOWN,KERALA,29.3,6.5,6.7,70,0.9,1.25,370,800,2010,50.2319101449275,1
1566,THIRURANGADY,KERALA,28,6.7,6.6,102,0.8,0.12,295,900,2010,44.8965295652174,2
1567,KUTTIYADY ESTATE,KERALA,23.8,7.1,6.8,27,0.6,0.22,86,198,2010,39.8948750724638,2
1568,VALAYAM,KERALA,26.3,6.9,7.1,46,0.5,0.33,225,373,2010,48.3064556521739,2
1569,THALIPARAMBA,KERALA,27.9,6.7,6.8,8291,1,0.53,108,250,2010,47.7096362318841,2
1570,HOSDURG,KERALA,28.4,6.2,7,12342,1.4,0.27,670,1600,2010,70.7078643478261,1
1571,"KAKKADAVU,  KERALA",KERALA,27.1,7.5,7.3,53,0.8,0.31,1253,2225,2010,74.6731272463768,1
1572,PADIYATHADKA,KERALA,28.5,7.6,7.3,62,1,0.63,1175,2180,2010,74.2657069565217,1
1573,IRUMPANAM,KERALA,28.1,2.2,6.4,625,2.3,1.29,1125,6505,2010,96.1705226086957,0
2284,R NEYYAR AT ARUVIPURAM,KERALA,26.4,7.4,6.7,55,0.7,0.51,281,1088,2010,42.1439808695652,2
2285,R MAMOM AT MAMOM BRIDGE,KERALA,27.1,7,6.8,103,0.7,0.43,225,640,2010,44.4699820289855,2
2286,R AYROOR AT AYROOR BRIDGE,KERALA,26.9,5.3,6.9,109,1.3,0.66,305,685,2010,61.5000269565217,1
2287,R ITHIKKARA AT ITHIKKARA,KERALA,28.6,6.3,7,1392,0.7,0.85,230,535,2010,51.7264907246377,1
2288,PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.7,7,71,0.5,0.29,208,433,2010,47.1712562318841,2
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,28.4,6,6.4,57,1.4,0.61,193,303,2010,47.7614715942029,2
2290,PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,29,4.2,6.6,93,1.7,0.56,253,385,2010,63.8951301449275,1
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.8,5.1,6.7,88,1.9,0.63,405,713,2010,66.5096608695652,1
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,27.8,5.3,6.4,4912,1.1,0.11,345,788,2010,52.9528136231884,1
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.5,6.9,7,84,0.9,0.08,300,803,2010,51.8443823188406,1
2294,R KALLAI AT KALLAI BRIDGE,KERALA,26,2.8,7.4,18256,1.6,0.47,1050,2300,2010,105.654167536232,0
2295,CORAPUZHA AT KANAYANKODE,KERALA,26.5,5.3,7.2,9753,0.9,0.26,1600,2650,2010,94.2969736231884,0
2296,R THALLASSERY AT PATHIPPALAM,KERALA,28.4,6.5,5.8,67,0.4,0.54,123,520,2010,24.5833234782609,3
2297,ANCHARAKANDY AT MERUVAMBA,KERALA,28.1,6.9,6.1,86,0.6,0.49,73,183,2010,28.4569489855072,2
2298,R KUPPAM AT RAYAROM,KERALA,26.8,7,6.6,59,0.8,0.42,123,418,2010,39.5693686956522,2
2299,RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.6,5.6,6.4,7904,1,0.4,165,278,2010,47.2240994202899,2
2300,PERUVAMBA AT CHANDAPPURA,KERALA,28.1,6.8,6,55,0.5,0.25,590,910,2010,37.869415942029,2
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,29,6,5.9,105,1,0.63,73,195,2010,32.8776582608696,2
2302,NEELASWARAM AT NAMBIARKAL DAM,KERALA,28.8,6.3,7,2759,1.4,0.22,963,1400,2010,74.5443507246377,1
1448,NAGAVALLI AT THOTAPALLI REGULATOR,ANDHRA PRADESH,28,6.5,7.6,312,1.1,2.41,3,354,2010,59.5975568115942,1
2352,"VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",ANDHRA PRADESH,27.4,6.4,7.7,203,1.1,3.34,3,357,2010,61.8930037681159,1
1444,KALI AT D/S WEST COAST PAPER MILL,KARNATAKA,28.8,7.3,7.3,308,4.2,2.43,116,185,2010,80.443487826087,0
1642,"NAGAVALLI AT JAYKAYPUR D/S, ",ODISHA,28,7.5,8.1,228,2.1,0.4,3390,5850,2010,148.142267246377,0
1643,"NAGAVALLI AT RAYAGADA D/S, ",ODISHA,27.3,7.7,8.1,243,1.6,0.71,1930,4450,2010,110.217286666667,0
2422,"PENTA U/S, JAYKAYPUR TOWN",ODISHA,29,7.6,7.9,191,1.4,0.13,1188,1985,2010,88.4406202898551,0
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ODISHA,24.5,7.5,7.9,237,1.8,0.45,1225,2425,2010,93.4221139130435,0
2424,BUDHABALANGA AT BALASORE D/S,ODISHA,24.8,7.4,7.7,865,1.9,0.3,1300,2675,2010,93.1506608695652,0
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ODISHA,25.3,6.7,6.9,132,1.2,0.32,953,1823,2010,68.4186562318841,1
