STATION CODE,LOCATIONS,STATE,Temp,DO,PH,Conductivity,BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf
2861,"IMPHAL AT KANGLA MOAT, IMPHAL ",MANIPUR,23.0,5.5,8.6,116.0,4.5,0.52,233.0,113.0,2011.0,116.6454463768116,0
2862,"IMPHAL AT SAMUROU, IMPHAL WEST",MANIPUR,23.0,6.8,6.8,160.0,1.5,0.52,233.0,23.0,2011.0,52.57719594202899,1
2864,"IMPHAL AT SEKMAI, IMPHAL EAST",MANIPUR,23.0,7.0,7.4,47.0,1.0,0.52,233.0,5.0,2011.0,57.57620202898551,1
2874,IRANG RIVER AT TAMENGLONG,MANIPUR,23.0,7.3,7.8,116.0,1.2,0.52,233.0,10.0,2011.0,64.86362115942029,1
1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,22.0,5.5,7.3,179.0,1.2,0.52,233.0,75.0,2011.0,64.87134637681159,1
1624,"IRIL AT LILONG, MANIPUR",MANIPUR,22.3,4.7,7.4,220.0,1.6,0.52,233.0,140.0,2011.0,74.02016202898551,1
2863,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",MANIPUR,27.0,4.9,7.0,180.0,1.2,0.52,233.0,10.0,2011.0,62.53578811594204,1
2873,IRIL RIVER AT LILONG (THOUBAL ),MANIPUR,30.0,5.8,7.8,367.0,6.2,0.52,233.0,95.0,2011.0,116.41384550724638,0
1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,23.0,5.8,7.4,249.0,1.0,0.52,233.0,37.0,2011.0,63.40072550724639,1
2877,"KHUGA DAM ON KHUGA RIVER, CHURACHANDPUR, MANIPUR",MANIPUR,23.0,6.2,6.9,182.0,2.1,0.52,233.0,8.0,2011.0,62.51245768115941,1
1926,"KHUJAIROK, MOREH (CHANDEL DIST.)",MANIPUR,22.7,5.5,7.7,356.0,1.2,0.52,233.0,202.0,2011.0,71.8822263768116,1
2878,"LOKCHAO RIVER AT BISHNUPUR, MANIPUR",MANIPUR,23.0,5.1,6.9,190.0,2.3,0.52,233.0,33.0,2011.0,69.58207420289855,1
2867,"MAHA RIVER AT CHANDEL, MANIPUR",MANIPUR,23.5,5.2,7.1,164.0,2.8,0.52,233.0,20.0,2011.0,76.9904072463768,0
2852,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",MANIPUR,23.0,4.6,7.0,188.0,2.8,0.52,233.0,18.0,2011.0,78.14576898550726,0
2879,MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR,MANIPUR,23.5,5.6,6.6,165.0,1.9,0.52,233.0,23.0,2011.0,58.42013942028984,1
1625,NAMBUL RIVER AT HUMP BRIDGE,MANIPUR,23.0,1.9,6.8,484.0,15.3,0.52,233.0,1075.0,2011.0,198.6107768115942,0
1626,"NAMBUL RIVER AT HEIRANGOITHONG, MANIPUR",MANIPUR,23.0,2.5,7.1,424.0,16.7,0.52,233.0,682.0,2011.0,213.22539507246373,0
2858,"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",MANIPUR,22.5,5.5,6.9,118.0,2.8,0.52,233.0,10.0,2011.0,72.0628263768116,1
2859,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",MANIPUR,23.0,6.0,7.0,100.0,4.2,0.52,233.0,10.0,2011.0,83.78223159420291,0
2860,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",MANIPUR,22.5,4.9,6.9,93.0,3.6,0.52,233.0,25.0,2011.0,82.02874811594204,0
2880,"NAMBUL RIVER AT  BISHNUPUR, MANIPUR",MANIPUR,20.0,4.8,7.0,167.1,2.8,0.52,233.0,465.0,2011.0,77.27733707246377,0
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,22.7,5.4,7.2,211.0,1.1,0.52,233.0,78.0,2011.0,62.73893333333333,1
2853,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",MANIPUR,26.0,6.0,7.5,231.0,1.1,0.52,233.0,10.0,2011.0,65.0498515942029,1
2854,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",MANIPUR,19.0,5.6,7.1,319.0,4.4,0.52,233.0,15.0,2011.0,89.26225942028987,0
2856,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.7,6.9,261.0,2.3,0.52,233.0,53.0,2011.0,66.71557246376813,1
2870,"THOUBAL RIVER AT SONGKHONG, (UKL DIST.)",MANIPUR,18.9,9.9,7.1,163.0,1.0,0.52,233.0,35.0,2011.0,38.44880028985506,2
2872,THOUBAL RIVER AT LITAN (UKL DIST.),MANIPUR,21.0,6.1,7.6,163.0,4.5,0.52,233.0,25.0,2011.0,96.38990463768114,0
2855,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.1,6.9,170.0,2.5,0.52,233.0,10.0,2011.0,71.34301420289856,1
2876,"WANGJING RIVER AT WANGJING, DISTT. THOUBAL, MANIPUR",MANIPUR,23.0,3.8,7.0,192.0,3.0,0.52,233.0,23.0,2011.0,83.76684463768116,0
1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,24.4,7.8,7.2,139.0,1.9,0.56,263.0,359.0,2011.0,58.98779971014493,1
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.8,6.5,3.1,489.0,6.1,0.52,32.0,47.0,2011.0,26.14321681159419,2
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",MEGHALAYA,20.8,7.3,7.0,162.0,2.2,0.69,2085.0,2633.0,2011.0,101.36258782608698,0
1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,25.2,7.8,7.1,136.0,1.9,0.52,303.0,409.0,2011.0,58.1417663768116,1
1427,UMTREW AT BYRNIHAT EAST,MEGHALAYA,24.0,7.7,7.1,205.0,7.0,0.84,303.0,461.0,2011.0,103.82966,0
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.4,8.1,7.1,267.0,1.0,0.11,2.0,12.0,2011.0,41.9762588405797,2
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.4,8.0,7.0,278.0,1.1,0.11,3.0,18.0,2011.0,41.63238579710145,2
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.2,6.9,7.2,268.0,1.1,0.11,6.0,37.0,2011.0,50.46462231884057,0
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,23.3,6.8,7.1,286.0,1.3,0.11,8.0,29.0,2011.0,51.02650927536232,1
1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,28.4,6.6,7.8,149.0,1.8,0.52,209.0,340.0,2011.0,73.09188985507247,1
1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28.6,6.3,8.0,164.0,3.4,0.3,380.0,528.0,2011.0,95.97005739130434,0
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.5,6.6,7.9,196.0,4.4,0.8,425.0,648.0,2011.0,102.72540318840582,0
2462,"DAMANGANGA AT VAPI WEIR, VAPI",DAMAN & DIU,30.2,5.8,7.8,378.0,1.8965,2.61,233.0,465.0,2010.0,78.63159017391304,0
2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN & DIU,29.7,6.6,7.7,489.0,1.8965,2.66,350.0,350.0,2010.0,75.63718118840579,0
2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN & DIU,30.1,6.6,7.4,492.0,1.8965,3.6,233.0,465.0,2010.0,67.97221452173913,1
2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",DAMAN & DIU,30.3,6.2,7.8,359.0,1.8965,3.67,4.0,465.0,2010.0,71.7580556811594,1
2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN & DIU,29.8,5.8,7.7,8757.0,1.8965,10.45,4.0,4.0,2010.0,74.43382350724639,1
1860,BALEHWAR KHADI AT N.H. NO. 8,GUJARAT,26.0,5.1,8.1,533.0,3.7,0.45,3900.0,7500.0,2010.0,185.55812086956524,0
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,GUJARAT,27.0,7.1,8.0,555.0,2.0,0.35,7500.0,15000.0,2010.0,240.35588840579717,0
1865,RIVER DHADAR AT KOTHADA,GUJARAT,29.3,8.1,7.6,938.0,8.6,0.4,22.0,108.0,2010.0,118.57390550724637,0
1148,"AMBIKA AT BILIMORA, ",GUJARAT,28.4,6.2,7.8,7778.0,2.7,0.26,2880.0,6581.0,2010.0,145.03511101449274,0
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,",GUJARAT,32.0,6.7,7.2,1440.0,46.0,0.2,80.0,330.0,2010.0,450.849136231884,0
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, ",GUJARAT,28.3,3.2,7.7,885.0,6.3,0.51,3900.0,9575.0,2010.0,211.31047304347828,0
1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,GOA,29.3,6.6,6.5,58.0,1.8,0.87,0.0,53.0,2010.0,45.86009652173913,2
1475,ZUARI AT PANCHAWADI,GOA,28.8,6.6,6.6,145.0,1.5,0.65,4.0,98.0,2010.0,45.0338831884058,2
1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,GOA,29.0,6.3,6.6,55.0,1.8,0.36,8.0,140.0,2010.0,49.17887739130435,2
1476,"MANDOVI AT TONCA, MARCELA",GOA,28.8,6.4,6.4,188.0,2.0,0.44,15.0,153.0,2010.0,47.19175710144928,2
1543,KALNA AT CHANDELNAN PERNEM,GOA,27.3,6.9,6.2,61.0,1.7,1.07,7.0,117.0,2010.0,38.514942318840575,2
1548,ASSONORA AT ASSONORA,GOA,28.3,7.2,6.1,62.0,2.6,0.92,8.0,123.0,2010.0,43.30972144927535,2
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",GOA,29.0,6.9,6.6,154.0,1.9,0.83,17.0,173.0,2010.0,47.45688231884057,2
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,27.6,7.0,6.3,742.0,1.6,0.42,8.0,139.0,2010.0,38.990348695652166,2
1546,KHANDEPAR AT OPA NAN PONDA,GOA,28.8,7.6,6.2,62.0,1.1,0.38,12.0,160.0,2010.0,29.88087362318841,2
2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",GOA,28.3,7.1,6.2,69.0,1.4,0.56,7.0,141.0,2010.0,34.84844840579711,2
2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,27.8,6.8,6.0,93.0,1.9,0.75,9.0,136.0,2010.0,37.314862608695655,2
1545,MADAI AT DABOS NAN  VALPOI,GOA,28.5,7.1,6.2,89.0,1.4,0.68,6.0,119.0,2010.0,34.839028405797094,2
2274,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,28.1,6.3,6.2,110.0,1.5,0.59,8.0,157.0,2010.0,39.62026405797102,2
2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",GOA,29.0,6.2,7.0,77.0,1.8,0.46,11.0,173.0,2010.0,56.69329768115941,1
2273,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",GOA,29.5,6.2,6.8,67.0,1.7,0.61,8.0,145.0,2010.0,52.27783768115942,1
1547,TALPONA AT CANACONA,GOA,30.2,6.9,6.5,62.0,1.4,0.6,10.0,107.0,2010.0,41.0802756521739,2
1544,VALVANT AT SANKLINANBICHOLIM,GOA,28.3,6.7,6.2,62.0,0.9,0.57,8.0,187.0,2010.0,32.3785695652174,2
2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,28.7,6.8,7.9,119.0,3.5,0.58,286.0,517.0,2010.0,90.654715942029,0
1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),MAHARASHTRA,26.0,7.0,7.7,88.0,3.2,0.13,8.0,17.0,2010.0,77.2551220289855,0
2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.0,6.9,7.3,70.0,3.4,0.19,233.0,465.0,2010.0,77.63626898550724,0
2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.0,7.4,7.2,77.0,3.0,0.23,233.0,465.0,2010.0,69.95994753623188,1
1092,KALU AT ATALE VILLAGE,MAHARASHTRA,24.0,7.0,7.4,3113.0,4.0,2.16,95.0,350.0,2010.0,82.01212869565218,0
2670,"KAN NEAR SAKRI WATER WORKS, SAKRI, DHULE",MAHARASHTRA,32.1,5.5,8.1,363.0,8.4,2.15,16.0,69.0,2010.0,137.9154197101449,0
1152,KUNDALIKA AT ROHA CITY,MAHARASHTRA,30.3,6.9,7.5,86.0,3.6,0.4,316.0,582.0,2010.0,84.76518898550724,0
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),MAHARASHTRA,30.1,6.4,7.4,621.0,37.8,1.79,413.0,728.0,2010.0,390.6185171014493,0
2672,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,28.7,6.9,7.4,73.0,3.5,0.27,482.0,659.0,2010.0,85.81245565217392,0
2168,MITHI RIVER,MAHARASHTRA,29.0,3.4,7.4,17842.0,31.5,3.32,1767.0,1767.0,2010.0,383.3914057971015,0
2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",MAHARASHTRA,28.5,7.4,8.1,254.0,2.2,0.15,3.0,75.0,2010.0,73.3637408695652,1
1151,PATALGANGA AT SHILPHATA,MAHARASHTRA,27.7,6.7,7.4,125.0,3.7,0.4,514.0,820.0,2010.0,89.31330289855073,0
1462,PATALGANGA NEAR INTAKE OF MIDC W/W,MAHARASHTRA,28.6,6.6,7.5,129.0,3.9,0.4,129.0,381.0,2010.0,84.69658985507246,0
2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,27.1,6.1,7.3,515.0,5.1,2.02,82.0,212.0,2010.0,93.43858463768116,0
2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,27.1,6.6,7.4,122.0,3.6,0.46,172.0,361.0,2010.0,81.25590985507246,0
2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",MAHARASHTRA,27.0,6.5,7.3,131.0,3.8,0.79,108.0,261.0,2010.0,80.37305681159418,0
2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",MAHARASHTRA,26.8,6.7,7.3,130.0,3.4,0.57,133.0,318.0,2010.0,76.41084956521739,0
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.6,7.4,95.0,3.7,0.53,147.0,217.0,2010.0,81.5586431884058,0
2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",MAHARASHTRA,26.4,6.8,7.7,143.0,3.6,0.43,38.0,109.0,2010.0,82.486235942029,0
2199,SAVITRI AT OVALE VILLAGE.,MAHARASHTRA,22.1,6.3,7.5,10825.0,2.9,1.93,5.0,101.0,2010.0,77.00625072463768,0
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,22.3,7.1,7.4,185.0,2.2,0.63,4.0,80.0,2010.0,62.715501739130445,1
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,22.0,6.7,7.5,1439.0,2.5,1.47,4.0,113.0,2010.0,69.4064295652174,1
2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,22.0,6.6,7.5,185.0,2.4,0.3,6.0,113.0,2010.0,68.64271652173912,1
2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,22.0,6.7,7.8,3521.0,2.4,1.02,3.0,90.0,2010.0,74.11090956521738,1
2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,28.2,7.1,7.7,193.0,3.1,0.53,41.0,92.0,2010.0,76.7014684057971,0
2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,28.2,7.1,7.9,175.0,3.1,0.47,31.0,86.0,2010.0,79.94062840579711,0
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,28.3,7.1,7.8,174.0,3.3,0.44,33.0,83.0,2010.0,80.0150684057971,0
2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",MAHARASHTRA,27.0,7.2,7.5,308.0,4.0,0.15,233.0,465.0,2010.0,85.0241947826087,0
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA,26.3,6.4,7.7,153.0,3.6,0.77,504.0,592.0,2010.0,94.85481710144929,0
1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,26.1,7.0,7.7,111.0,3.4,0.42,179.0,359.0,2010.0,82.91662869565216,0
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,26.0,6.6,7.6,209.0,3.4,0.68,97.0,243.0,2010.0,81.3172431884058,0
2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",MAHARASHTRA,27.0,7.5,8.2,296.0,3.5,0.14,233.0,465.0,2010.0,91.30320057971012,0
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,27.6,6.9,7.5,119.0,2.2,0.42,2.0,71.0,2010.0,65.3300156521739,1
2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,27.6,6.8,7.7,116.0,2.3,1.33,3.0,74.0,2010.0,70.28989594202899,1
2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,27.3,7.0,7.7,118.0,2.1,0.5,3.0,64.0,2010.0,67.46481536231884,1
17,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.4,5.2,6.6,453.0,1.5,0.38,644.0,4613.0,2010.0,66.94464057971012,1
18,PERIYAR AT KALADY,KERALA,27.3,7.2,6.8,35.0,1.1,0.24,513.0,3483.0,2010.0,54.0031347826087,1
20,CHALIYAR AT KOOLIMADU,KERALA,26.0,7.0,7.1,62.0,0.5,0.44,385.0,617.0,2010.0,51.43059536231884,1
21,CHALIYAR AT CHUNGAPALLY,KERALA,26.2,7.0,7.1,5228.0,0.6,0.34,240.0,455.0,2010.0,50.201242028985504,0
42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",KERALA,27.5,7.2,7.0,51.0,0.6,0.26,285.0,522.0,2010.0,47.36462144927536,2
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,KERALA,28.1,6.7,6.9,62.0,1.2,0.46,385.0,2193.0,2010.0,55.94716289855074,1
1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,28.2,6.5,6.5,118.0,1.1,0.52,610.0,3080.0,2010.0,54.26665681159421,1
1155,KARAMANA AT MOONNATTUMUKKU,KERALA,27.6,0.6,7.0,1787.0,14.1,1.49,8542.0,17500.0,2010.0,385.3496205797102,0
1156,PAMBA AT CHENGANNUR,KERALA,28.0,6.6,6.8,49.0,0.9,0.56,448.0,913.0,2010.0,53.1554231884058,1
1207,KABBANI AT MUTHANKARA,KERALA,24.3,6.8,7.3,67.0,0.6,0.4,598.0,935.0,2010.0,61.523955942029,1
1208,BHAVANI AT ELACHIVAZHY,KERALA,25.8,7.3,7.4,104.0,0.6,0.44,245.0,430.0,2010.0,52.95463449275364,1
1338,PERIYAR AT SEWAGE DISCHARGE POINT,KERALA,27.8,6.5,6.7,39.0,1.2,0.26,562.0,4823.0,2010.0,57.90071014492754,1
1339,MEENACHIL AT KIDANGOOR,KERALA,26.3,7.2,6.5,45.0,0.9,0.46,1225.0,1825.0,2010.0,62.42142811594204,1
1340,MANIMALA  AT KALLOOPARA,KERALA,28.5,7.4,6.9,65.0,0.9,0.56,575.0,1455.0,2010.0,53.972187536231885,1
1341,PAMBA AT THAKAZHY,KERALA,29.3,6.5,6.5,60.0,1.0,1.62,420.0,900.0,2010.0,48.81036347826088,2
1342,ACHENKOIL AT THUMPAMON,KERALA,27.6,6.6,6.9,57.0,0.9,0.37,319.0,650.0,2010.0,51.96364985507247,1
1384,MANIMALA AT THONDRA,KERALA,28.1,7.1,7.0,84.0,1.0,0.66,985.0,1485.0,2010.0,67.11936173913044,1
1442,VAMANAPURAM,KERALA,27.8,7.5,6.8,56.0,1.3,0.6,178.0,540.0,2010.0,46.32329391304348,2
1443,ACHENKOIL AT CHENNITHULA,KERALA,28.1,5.4,6.7,100.0,0.9,0.42,463.0,810.0,2010.0,57.49722,1
1563,AMARAVILA,KERALA,26.6,7.0,6.9,66.0,0.7,0.45,465.0,900.0,2010.0,51.56122869565217,1
1564,AYUR,KERALA,27.8,7.1,6.9,75.0,0.6,0.73,300.0,583.0,2010.0,46.511295072463774,2
1565,PAMBA DOWN,KERALA,29.3,6.5,6.7,70.0,0.9,1.25,370.0,800.0,2010.0,50.23191014492753,0
1566,THIRURANGADY,KERALA,28.0,6.7,6.6,102.0,0.8,0.12,295.0,900.0,2010.0,44.89652956521739,2
1567,KUTTIYADY ESTATE,KERALA,23.8,7.1,6.8,27.0,0.6,0.22,86.0,198.0,2010.0,39.89487507246377,2
1568,VALAYAM,KERALA,26.3,6.9,7.1,46.0,0.5,0.33,225.0,373.0,2010.0,48.30645565217391,2
1569,THALIPARAMBA,KERALA,27.9,6.7,6.8,8291.0,1.0,0.53,108.0,250.0,2010.0,47.70963623188406,2
1570,HOSDURG,KERALA,28.4,6.2,7.0,12342.0,1.4,0.27,670.0,1600.0,2010.0,70.70786434782607,1
1571,"KAKKADAVU,  KERALA",KERALA,27.1,7.5,7.3,53.0,0.8,0.31,1253.0,2225.0,2010.0,74.67312724637682,1
1572,PADIYATHADKA,KERALA,28.5,7.6,7.3,62.0,1.0,0.63,1175.0,2180.0,2010.0,74.26570695652174,1
1573,IRUMPANAM,KERALA,28.1,2.2,6.4,625.0,2.3,1.29,1125.0,6505.0,2010.0,96.17052260869566,0
2284,R NEYYAR AT ARUVIPURAM,KERALA,26.4,7.4,6.7,55.0,0.7,0.51,281.0,1088.0,2010.0,42.14398086956522,2
2285,R MAMOM AT MAMOM BRIDGE,KERALA,27.1,7.0,6.8,103.0,0.7,0.43,225.0,640.0,2010.0,44.4699820289855,2
2286,R AYROOR AT AYROOR BRIDGE,KERALA,26.9,5.3,6.9,109.0,1.3,0.66,305.0,685.0,2010.0,61.50002695652174,1
2287,R ITHIKKARA AT ITHIKKARA,KERALA,28.6,6.3,7.0,1392.0,0.7,0.85,230.0,535.0,2010.0,51.726490724637685,1
2288,PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.7,7.0,71.0,0.5,0.29,208.0,433.0,2010.0,47.17125623188407,2
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,28.4,6.0,6.4,57.0,1.4,0.61,193.0,303.0,2010.0,47.7614715942029,2
2290,PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,29.0,4.2,6.6,93.0,1.7,0.56,253.0,385.0,2010.0,63.89513014492753,1
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.8,5.1,6.7,88.0,1.9,0.63,405.0,713.0,2010.0,66.50966086956521,1
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,27.8,5.3,6.4,4912.0,1.1,0.11,345.0,788.0,2010.0,52.95281362318841,1
2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.5,6.9,7.0,84.0,0.9,0.08,300.0,803.0,2010.0,51.84438231884057,1
2294,R KALLAI AT KALLAI BRIDGE,KERALA,26.0,2.8,7.4,18256.0,1.6,0.47,1050.0,2300.0,2010.0,105.65416753623192,0
2295,CORAPUZHA AT KANAYANKODE,KERALA,26.5,5.3,7.2,9753.0,0.9,0.26,1600.0,2650.0,2010.0,94.2969736231884,0
2296,R THALLASSERY AT PATHIPPALAM,KERALA,28.4,6.5,5.8,67.0,0.4,0.54,123.0,520.0,2010.0,24.583323478260866,3
2297,ANCHARAKANDY AT MERUVAMBA,KERALA,28.1,6.9,6.1,86.0,0.6,0.49,73.0,183.0,2010.0,28.45694898550724,2
2298,R KUPPAM AT RAYAROM,KERALA,26.8,7.0,6.6,59.0,0.8,0.42,123.0,418.0,2010.0,39.569368695652166,2
2299,RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.6,5.6,6.4,7904.0,1.0,0.4,165.0,278.0,2010.0,47.22409942028988,2
2300,PERUVAMBA AT CHANDAPPURA,KERALA,28.1,6.8,6.0,55.0,0.5,0.25,590.0,910.0,2010.0,37.869415942029,2
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,29.0,6.0,5.9,105.0,1.0,0.63,73.0,195.0,2010.0,32.87765826086958,2
2302,NEELASWARAM AT NAMBIARKAL DAM,KERALA,28.8,6.3,7.0,2759.0,1.4,0.22,963.0,1400.0,2010.0,74.5443507246377,1
1448,NAGAVALLI AT THOTAPALLI REGULATOR,ANDHRA PRADESH,28.0,6.5,7.6,312.0,1.1,2.41,3.0,354.0,2010.0,59.5975568115942,1
2352,"VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",ANDHRA PRADESH,27.4,6.4,7.7,203.0,1.1,3.34,3.0,357.0,2010.0,61.89300376811593,1
1444,KALI AT D/S WEST COAST PAPER MILL,KARNATAKA,28.8,7.3,7.3,308.0,4.2,2.43,116.0,185.0,2010.0,80.44348782608697,0
1642,"NAGAVALLI AT JAYKAYPUR D/S, ",ODISHA,28.0,7.5,8.1,228.0,2.1,0.4,3390.0,5850.0,2010.0,148.1422672463768,0
1643,"NAGAVALLI AT RAYAGADA D/S, ",ODISHA,27.3,7.7,8.1,243.0,1.6,0.71,1930.0,4450.0,2010.0,110.21728666666668,0
2422,"PENTA U/S, JAYKAYPUR TOWN",ODISHA,29.0,7.6,7.9,191.0,1.4,0.13,1188.0,1985.0,2010.0,88.44062028985509,0
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ODISHA,24.5,7.5,7.9,237.0,1.8,0.45,1225.0,2425.0,2010.0,93.4221139130435,0
2424,BUDHABALANGA AT BALASORE D/S,ODISHA,24.8,7.4,7.7,865.0,1.9,0.3,1300.0,2675.0,2010.0,93.1506608695652,0
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ODISHA,25.3,6.7,6.9,132.0,1.2,0.32,953.0,1823.0,2010.0,68.41865623188407,1
2426,MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ODISHA,26.8,7.1,7.9,211.0,1.4,0.48,1065.0,2098.0,2010.0,88.19528173913045,0
2427,GUNUPUR (INTERSTATE BOUNDRY),ODISHA,29.0,6.7,7.9,182.0,1.1,0.24,735.0,1510.0,2010.0,80.00904956521741,0
